#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00188808 0.0508147 0.00179607 8.625 8.875 293419
9.00 0.00301441 0.0642779 0.00287209 8.875 9.125 428608
9.25 0.00350419 0.0604358 0.00330419 9.125 9.375 1.08499e+06
9.50 0.00620727 0.0687844 0.00570233 9.375 9.625 1.96656e+06
9.75 0.00909705 0.0826056 0.00819965 9.625 9.875 1.89116e+06
10.00 0.0128651 0.0937002 0.0114451 9.875 10.125 1.15911e+06
10.25 0.0210528 0.10165 0.0183646 10.125 10.375 583676
10.50 0.0259709 0.0989815 0.0218975 10.375 10.625 257750
10.75 0.0342936 0.102657 0.0273719 10.625 10.875 108825
11.00 0.0456229 0.110357 0.0355016 10.875 11.125 42391
11.25 0.058335 0.115275 0.043113 11.125 11.375 15051
11.50 0.0786325 0.117094 0.0540598 11.375 11.625 4680
11.75 0.101881 0.108934 0.0595611 11.625 11.875 1276
12.00 0.132203 0.0983051 0.0576271 11.875 12.125 295
12.25 0.0869565 0.217391 0.0652174 12.125 12.375 46
12.50 0.428571 0.142857 0.285714 12.375 12.625 7
12.75 0 0 0 12.625 12.875 2
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
