#Observed stellar mass range: 11 < log10(M*/Msun) < 11.2
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.256639 0.348371 0.174046 0.879711 0.0908074 0.00261641 4029 9286
0.994717 0.334326 0.345707 0.205172 0.827698 0.106732 -0.00297964 4029 9286
0.987123 0.313477 0.32577 0.150751 0.811437 0.0986002 0.0032478 4029 9286
0.979529 0.314222 0.269311 0.131224 0.790976 0.103076 0.00169468 4029 9286
0.971935 0.318689 0.242062 0.111422 0.785268 0.0977672 0.0143945 4029 9286
0.964342 0.319186 0.21413 0.101394 0.768576 0.100229 0.0117371 4029 9286
0.956748 0.307769 0.184015 0.0751188 0.762653 0.0975927 0.0216859 4029 9286
0.949154 0.310251 0.160524 0.0712094 0.746069 0.101996 0.0215124 4029 9286
0.941560 0.312733 0.144513 0.0612289 0.741439 0.0904197 0.0309313 4029 9286
0.933967 0.309258 0.120224 0.0443854 0.731316 0.0918781 0.0370364 4029 9286
0.926373 0.310747 0.101098 0.0395153 0.719793 0.0932807 0.041254 4029 9286
0.918779 0.306031 0.0860533 0.0288884 0.711501 0.0929277 0.0439352 4029 9286
0.911185 0.305287 0.0852212 0.022288 0.701163 0.0958047 0.0478983 4029 9286
0.903592 0.311988 0.0667753 0.0310055 0.698471 0.0918886 0.0569134 4029 9286
0.895998 0.31447 0.0691492 0.0273147 0.68641 0.0962818 0.059052 4029 9286
0.888404 0.317448 0.0779966 0.0250711 0.683502 0.0958307 0.0613432 4029 9286
0.880810 0.327128 0.0761845 0.0264593 0.677041 0.0990453 0.0622556 4029 9286
0.873217 0.326384 0.0780315 0.0206753 0.671656 0.099163 0.0652027 4029 9286
0.865623 0.329362 0.0836132 0.0203576 0.667995 0.0987675 0.0671309 4029 9286
0.858029 0.328369 0.0795099 0.0211798 0.662933 0.0990712 0.0638977 4029 9286
0.850435 0.327377 0.0781847 0.0202492 0.660349 0.0975047 0.0672855 4029 9286
0.842842 0.327377 0.0801782 0.018661 0.655072 0.102173 0.0639783 4029 9286
0.835248 0.328369 0.0820596 0.0181632 0.653995 0.0998509 0.0672162 4029 9286
0.827654 0.33383 0.0770161 0.0207717 0.654857 0.0979298 0.0678921 4029 9286
0.820060 0.337801 0.0731858 0.0227898 0.654211 0.096464 0.0674316 4029 9286
0.812467 0.340531 0.0735722 0.0218215 0.654103 0.0953353 0.0650179 4029 9286
0.804873 0.341772 0.0790859 0.0207477 0.653026 0.0986475 0.0603594 4029 9286
0.797279 0.348722 0.0805189 0.024616 0.652165 0.0962749 0.0616673 4029 9286
0.789685 0.344502 0.0807099 0.0185303 0.650549 0.0928361 0.0608141 4029 9286
0.782092 0.349466 0.0821291 0.0208279 0.653349 0.0895972 0.0630988 4029 9286
0.774498 0.352941 0.0827558 0.0227073 0.65238 0.0873495 0.0599864 4029 9286
