#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00071822 0.0562753 0.000704669 8.625 8.875 295174
9.00 0.00120994 0.0743329 0.00118659 8.875 9.125 471097
9.25 0.00175203 0.0692841 0.00168602 9.125 9.375 1.39381e+06
9.50 0.00325818 0.0672016 0.00310262 9.375 9.625 2.96362e+06
9.75 0.00522191 0.0751374 0.00489908 9.625 9.875 3.24632e+06
10.00 0.00774515 0.0916954 0.00711094 9.875 10.125 2.21984e+06
10.25 0.0145836 0.101981 0.0131906 10.125 10.375 1.20794e+06
10.50 0.0204251 0.0948297 0.0175698 10.375 10.625 598382
10.75 0.026622 0.0914896 0.0213647 10.625 10.875 282248
11.00 0.0382571 0.101944 0.0286272 10.875 11.125 127558
11.25 0.0554695 0.110911 0.037945 11.125 11.375 53579
11.50 0.0753752 0.106727 0.048718 11.375 11.625 21121
11.75 0.101327 0.112643 0.0605817 11.625 11.875 7461
12.00 0.136403 0.105995 0.0677672 11.875 12.125 2302
12.25 0.172414 0.0971787 0.0705329 12.125 12.375 638
12.50 0.267606 0.084507 0.0985916 12.375 12.625 142
12.75 0.2 0.3 0.0333333 12.625 12.875 30
13.00 0.666667 0 0 12.875 13.125 3
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
