#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0214221 0.066475 0.021387 8.625 8.875 28522
9.00 0.0296271 0.0867892 0.0296271 8.875 9.125 50663
9.25 0.0210481 0.0702323 0.021044 9.125 9.375 241399
9.50 0.0173279 0.0597149 0.0172893 9.375 9.625 934507
9.75 0.020628 0.0716877 0.0203263 9.625 9.875 2.66163e+06
10.00 0.0163534 0.063035 0.0160745 9.875 10.125 3.72539e+06
10.25 0.0137999 0.056965 0.0134015 10.125 10.375 2.67082e+06
10.50 0.012279 0.053029 0.0107687 10.375 10.625 1.6762e+06
10.75 0.013546 0.0529298 0.00772671 10.625 10.875 1.04045e+06
11.00 0.0169329 0.05367 0.00286828 10.875 11.125 634268
11.25 0.0286079 0.0474573 -0.00479758 11.125 11.375 367765
11.50 0.062493 0.0433124 -0.00841127 11.375 11.625 213928
11.75 0.140623 0.0433191 -0.00154576 11.625 11.875 123593
12.00 0.288703 0.0325314 0.0114985 11.875 12.125 71028
12.25 0.509933 0.0266086 0.0312614 12.125 12.375 40570
12.50 0.73157 0.0349147 0.0602982 12.375 12.625 22572
12.75 0.881933 0.0312926 0.0606055 12.625 12.875 12620
13.00 0.945508 0.0188457 0.0333319 12.875 13.125 6790
13.25 0.970863 0.00649357 0.0148594 13.125 13.375 3535
13.50 0.964753 0.015213 0.00570828 13.375 13.625 1759
13.75 0.979394 0.0109091 0.00723898 13.625 13.875 825
14.00 0.96875 0.0226045 0.00284094 13.875 14.125 352
14.25 0.976378 0.015748 0 14.125 14.375 127
14.50 0.96875 0.03125 0 14.375 14.625 32
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
