#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0511981 0.0589414 0.051121 8.625 8.875 25958
9.00 0.0749203 0.0902748 0.0748126 8.875 9.125 46436
9.25 0.0631337 0.0826163 0.0630004 9.125 9.375 217681
9.50 0.0430137 0.0566395 0.042206 9.375 9.625 791144
9.75 0.0584007 0.0778871 0.0538649 9.625 9.875 2.20227e+06
10.00 0.0473116 0.0638245 0.0383975 9.875 10.125 3.41542e+06
10.25 0.0433445 0.0574541 0.0277038 10.125 10.375 2.53156e+06
10.50 0.0447349 0.0513191 0.018392 10.375 10.625 1.6015e+06
10.75 0.0553989 0.0443667 0.00987784 10.625 10.875 995146
11.00 0.0785702 0.0370526 0.00298055 10.875 11.125 613948
11.25 0.112682 0.033106 -0.000817098 11.125 11.375 362817
11.50 0.169141 0.026488 0.00389768 11.375 11.625 213142
11.75 0.252534 0.0201848 0.011919 11.625 11.875 124823
12.00 0.364361 0.0180797 0.0187742 11.875 12.125 72763
12.25 0.499404 0.0210482 0.0357185 12.125 12.375 41930
12.50 0.645373 0.0295922 0.0535572 12.375 12.625 23966
12.75 0.773747 0.0358083 0.0605981 12.625 12.875 13644
13.00 0.866963 0.0294934 0.0629784 12.875 13.125 7652
13.25 0.922447 0.0160034 0.0571783 13.125 13.375 4152
13.50 0.961944 0.00501329 0.0385123 13.375 13.625 2181
13.75 0.973492 0.00446963 0.0318859 13.625 13.875 1094
14.00 0.986355 0.00584799 0.0236829 13.875 14.125 513
14.25 0.977778 0.0088889 0.0133333 14.125 14.375 225
14.50 0.964286 0 0.0357143 14.375 14.625 56
14.75 1 0 0.0416667 14.625 14.875 24
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
