#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.859155 0.108058 0.112297 0.866667 0.133333 0.142873 0 0 0 7.2 7.4 591939 29778 5414 0
7.5 0.785714 0.191209 0.0245202 0.829268 0.170732 0.0965602 0 0 0 7.4 7.6 473795 29554 5109 0
7.7 0.825581 0.131638 0.0613202 0.78125 0.173974 0.0417002 0 0 0 7.6 7.8 368969 27339 4768 0
7.9 0.847095 0.0994293 0.0863665 0.851852 0.0981481 0.130104 0 0 0 7.8 8 281350 23867 4080 0
8.1 0.874359 0.063141 0.109066 0.72043 0.191447 0.0255149 0 0 0 8 8.2 213221 20185 3579 0
8.3 0.833676 0.0959823 0.0667127 0.763359 0.144049 0.0795464 0 0 0 8.2 8.4 161586 16845 3065 0
8.5 0.85 0.0838843 0.0765361 0.782051 0.0982304 0.096196 0 0 0 8.4 8.6 122242 14006 2531 0
8.7 0.859307 0.0638855 0.0668987 0.75 0.12931 0.0588481 0 0 0 8.6 8.8 92624 11284 2103 0
8.9 0.87239 0.0550296 0.0735071 0.711765 0.136632 0.0405782 0 0 0 8.8 9 69555 8407 1755 0
9.1 0.870523 0.0489079 0.0612108 0.738095 0.0975691 0.0811484 0 0 0 9 9.2 52147 5951 1569 0
9.3 0.875486 0.0483715 0.0558143 0.773585 0.0536878 0.124936 0 0 0 9.2 9.4 38396 3773 1295 0
9.5 0.876543 0.0260542 0.0505939 0.782787 0.0544224 0.112719 0 0 0 9.4 9.6 28649 2231 1114 0
9.7 0.938462 -0.00229132 0.0923077 0.770335 0.0513211 0.127801 0 0 0 9.6 9.8 20913 1094 836 0
9.9 0.959184 0.0204082 0.0976452 0.724868 0.0785031 0.0820106 0 0 0 9.8 10 15679 559 717 0
10.1 0.846154 0.153846 0 0.734597 0.039993 0.104089 0 0 0 10 10.2 11632 222 632 0
10.3 1 0 0.166667 0.706422 0.0598117 0.0656453 0 0 0 10.2 10.4 8846 81 523 0
10.5 1 0 0.125 0.75 0.0416667 0.0878378 0 0 0 10.4 10.6 6532 26 417 0
10.7 1 0 1 0.684211 0.0954505 0.0223401 0 0 0 10.6 10.8 4534 9 288 0
10.9 0 1 0 0.914286 -0.047619 0.154286 0 0 0 10.8 11 2980 7 191 0
11.1 1 0 1 0.868421 0.0204678 0.0975878 0 0 0 11 11.2 1585 3 95 0
11.3 0 0 0 0.9 0.1 0.0818182 0 0 0 11.2 11.4 664 0 34 0
11.5 0 0 0 1 0 0.333333 0 0 0 11.4 11.6 197 0 4 0
11.7 0 0 0 1 0 1 0 0 0 11.6 11.8 51 0 2 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 7 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
