#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0679522 0.0582415 0.0557102 8.625 8.875 43457
9.00 0.110319 0.0899416 0.0902641 8.875 9.125 65120
9.25 0.102947 0.0930671 0.0838236 9.125 9.375 260726
9.50 0.0789525 0.0721685 0.0549028 9.375 9.625 773440
9.75 0.134521 0.0923225 0.0611531 9.625 9.875 1.97132e+06
10.00 0.119256 0.0665958 0.0435593 9.875 10.125 3.08137e+06
10.25 0.121989 0.0526391 0.0383403 10.125 10.375 2.37334e+06
10.50 0.137156 0.0470417 0.0351303 10.375 10.625 1.51831e+06
10.75 0.163318 0.0409176 0.0301961 10.625 10.875 945115
11.00 0.201099 0.0360488 0.0275925 10.875 11.125 585099
11.25 0.243023 0.0290112 0.0270374 11.125 11.375 352230
11.50 0.295261 0.0243345 0.0267715 11.375 11.625 209127
11.75 0.353686 0.0170902 0.0304846 11.625 11.875 123816
12.00 0.419475 0.0232254 0.0334362 11.875 12.125 72586
12.25 0.498925 0.0342548 0.0329229 12.125 12.375 42315
12.50 0.587487 0.0476394 0.0402727 12.375 12.625 24758
12.75 0.666251 0.0574252 0.0450198 12.625 12.875 14427
13.00 0.745794 0.0564214 0.0470214 12.875 13.125 8084
13.25 0.802453 0.0558695 0.051242 13.125 13.375 4566
13.50 0.869318 0.0509717 0.052411 13.375 13.625 2464
13.75 0.908403 0.0322295 0.0492052 13.625 13.875 1321
14.00 0.939252 0.0264263 0.0615094 13.875 14.125 642
14.25 0.971698 0.0062893 0.0410987 14.125 14.375 318
14.50 0.984615 0.00763267 0.038879 14.375 14.625 130
14.75 1 0 0.0465117 14.625 14.875 43
15.00 1 0 0 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
