#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00123442 0.0588763 0.00119653 8.625 8.875 316749
9.00 0.00192069 0.070713 0.00186125 8.875 9.125 487845
9.25 0.00267806 0.0655951 0.00254902 9.125 9.375 1.31737e+06
9.50 0.00466868 0.0688726 0.00438936 9.375 9.625 2.50970e+06
9.75 0.0068229 0.0743422 0.00630422 9.625 9.875 2.57383e+06
10.00 0.0103553 0.0933847 0.00938632 9.875 10.125 1.67826e+06
10.25 0.0184579 0.102169 0.0164335 10.125 10.375 889375
10.50 0.0236421 0.0955279 0.0200547 10.375 10.625 419887
10.75 0.0313988 0.0995342 0.0253167 10.625 10.875 188988
11.00 0.0421061 0.108012 0.0317453 10.875 11.125 79941
11.25 0.0567819 0.113018 0.0402535 11.125 11.375 31348
11.50 0.072913 0.114831 0.0462676 11.375 11.625 11260
11.75 0.102477 0.118702 0.0631939 11.625 11.875 3513
12.00 0.130214 0.121058 0.0630722 11.875 12.125 983
12.25 0.170616 0.104265 0.0663507 12.125 12.375 211
12.50 0.179487 0.128205 0.0769231 12.375 12.625 39
12.75 0.5 0.25 0.25 12.625 12.875 8
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
