#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0324088 0.0486322 0.0324088 8.625 8.875 26320
9.00 0.0483758 0.0713274 0.0483758 8.875 9.125 47317
9.25 0.0439262 0.0700536 0.0439083 9.125 9.375 223329
9.50 0.037146 0.0577002 0.0369332 9.375 9.625 822458
9.75 0.0472901 0.0734893 0.0455878 9.625 9.875 2.30222e+06
10.00 0.0377776 0.061093 0.033833 9.875 10.125 3.50382e+06
10.25 0.0340715 0.0532576 0.0262789 10.125 10.375 2.57044e+06
10.50 0.0331655 0.049087 0.0181292 10.375 10.625 1.62235e+06
10.75 0.0393786 0.0455492 0.0108411 10.625 10.875 1.00844e+06
11.00 0.0557337 0.0401349 0.00197942 10.875 11.125 620146
11.25 0.0844537 0.0339497 -0.00424101 11.125 11.375 364543
11.50 0.137553 0.0286507 0 11.375 11.625 213685
11.75 0.222769 0.0239013 0.00760208 11.625 11.875 124658
12.00 0.34837 0.0211178 0.0165209 11.875 12.125 72512
12.25 0.504304 0.0177193 0.0315827 12.125 12.375 41707
12.50 0.6663 0.0258351 0.051935 12.375 12.625 23632
12.75 0.805189 0.0252932 0.0618507 12.625 12.875 13490
13.00 0.895603 0.0196559 0.0591968 12.875 13.125 7414
13.25 0.944099 0.00851911 0.0414512 13.125 13.375 4025
13.50 0.971967 0.00241661 0.0318705 13.375 13.625 2069
13.75 0.978947 0.0028882 0.0266573 13.625 13.875 1045
14.00 0.976496 0.00841802 0.021657 13.875 14.125 468
14.25 0.985366 0 0.0243903 14.125 14.375 205
14.50 0.978723 0 0.0212766 14.375 14.625 47
14.75 0.9375 0.0625 0 14.625 14.875 16
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
