#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0396602 0.0607331 0.0396231 8.625 8.875 26954
9.00 0.0524758 0.08117 0.0524552 8.875 9.125 48651
9.25 0.0423514 0.0734883 0.0423339 9.125 9.375 228186
9.50 0.0329346 0.0575703 0.0328483 9.375 9.625 845645
9.75 0.0400359 0.0716611 0.039191 9.625 9.875 2.37434e+06
10.00 0.0325105 0.0586299 0.0304519 9.875 10.125 3.55466e+06
10.25 0.0293458 0.0536432 0.025073 10.125 10.375 2.59315e+06
10.50 0.0273177 0.0491882 0.0177022 10.375 10.625 1.63502e+06
10.75 0.0308392 0.0464801 0.0105899 10.625 10.875 1.01582e+06
11.00 0.0429998 0.0447106 0.00202526 10.875 11.125 624235
11.25 0.0675635 0.0361642 -0.00403577 11.125 11.375 365345
11.50 0.116428 0.0312051 -0.00300438 11.375 11.625 213927
11.75 0.202168 0.027567 0.00426276 11.625 11.875 124431
12.00 0.335553 0.0224447 0.016338 11.875 12.125 72236
12.25 0.508883 0.0177898 0.0332507 12.125 12.375 41597
12.50 0.684993 0.019433 0.0563899 12.375 12.625 23409
12.75 0.823938 0.0238128 0.062365 12.625 12.875 13251
13.00 0.910719 0.0153131 0.0510334 12.875 13.125 7314
13.25 0.953025 0.00858212 0.0333733 13.125 13.375 3917
13.50 0.975277 0.00502557 0.0323482 13.375 13.625 1982
13.75 0.978261 0.00494069 0.0171442 13.625 13.875 1012
14.00 0.981818 0.00454545 0.0161431 13.875 14.125 440
14.25 0.983871 0.00537634 0.0161291 14.125 14.375 186
14.50 1 0 0 14.375 14.625 39
14.75 1 0 0 14.625 14.875 13
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
