#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0101713 0.0507179 0.0101367 8.625 8.875 28905
9.00 0.0154382 0.0746914 0.0154189 8.875 9.125 52014
9.25 0.0122145 0.0721774 0.0122064 9.125 9.375 247903
9.50 0.0111994 0.0664712 0.0111587 9.375 9.625 982997
9.75 0.013159 0.0792967 0.0128939 9.625 9.875 2.79078e+06
10.00 0.0100901 0.0679482 0.00986641 9.875 10.125 3.79165e+06
10.25 0.00873784 0.0630921 0.00859012 10.125 10.375 2.69975e+06
10.50 0.00796593 0.0598039 0.00741361 10.375 10.625 1.69133e+06
10.75 0.00812613 0.0598116 0.00583152 10.625 10.875 1.05032e+06
11.00 0.00987686 0.0609059 0.00201493 10.875 11.125 637146
11.25 0.0181812 0.0553931 -0.00537658 11.125 11.375 368073
11.50 0.0461399 0.0475767 -0.00996903 11.375 11.625 213243
11.75 0.117827 0.0472576 0 11.625 11.875 123062
12.00 0.270978 0.0386928 0.0101961 11.875 12.125 70323
12.25 0.505515 0.0272815 0.031653 12.125 12.375 39979
12.50 0.750707 0.040121 0.0689587 12.375 12.625 22271
12.75 0.902994 0.02752 0.0610595 12.625 12.875 12226
13.00 0.958676 0.0107893 0.0309487 12.875 13.125 6558
13.25 0.967398 0.00942934 0.0126373 13.125 13.375 3374
13.50 0.96518 0.0130671 0.000763059 13.375 13.625 1637
13.75 0.983051 0.00782269 0.00782263 13.625 13.875 767
14.00 0.983713 0.013008 0.00325727 13.875 14.125 307
14.25 0.981818 0.0181818 0 14.125 14.375 110
14.50 1 0 0 14.375 14.625 23
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
