#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.28593e-05 0.0603613 1.28593e-05 8.625 8.875 77765
9.00 0 0.0960897 0 8.875 9.125 136154
9.25 0 0.0855961 0 9.125 9.375 574255
9.50 5.3974e-06 0.0598269 1.47202e-06 9.375 9.625 2.03802e+06
9.75 4.42608e-05 0.0697705 1.67151e-05 9.625 9.875 4.24756e+06
10.00 2.87447e-05 0.0609441 7.42459e-06 9.875 10.125 4.17468e+06
10.25 5.36985e-06 0.0585152 7.10199e-07 10.125 10.375 2.79338e+06
10.50 3.44297e-06 0.0611575 -6.45193e-07 10.375 10.625 1.74268e+06
10.75 3.86668e-05 0.0623035 1.44084e-05 10.625 10.875 1.06034e+06
11.00 0.000339674 0.0611461 0.00016458 10.875 11.125 594687
11.25 0.00238913 0.0624947 0.000950054 11.125 11.375 327316
11.50 0.0122535 0.0627346 0.00345853 11.375 11.625 180194
11.75 0.0454541 0.0605653 0.00825155 11.625 11.875 97769
12.00 0.135973 0.0597945 0.0178855 11.875 12.125 52003
12.25 0.320262 0.0465489 0.0332935 12.125 12.375 26750
12.50 0.59025 0.0953819 0.0662293 12.375 12.625 13518
12.75 0.823705 0.0754008 0.0997316 12.625 12.875 6370
13.00 0.944876 0.0254417 0.0701869 12.875 13.125 2830
13.25 0.97006 0.00598806 0.0222859 13.125 13.375 1169
13.50 0.981132 4.44055e-05 0.0165095 13.375 13.625 424
13.75 0.984375 0 0.0078125 13.625 13.875 128
14.00 1 0 0 13.875 14.125 22
14.25 1 0 0 14.125 14.375 3
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
