#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0695739 0.0588855 0.0584285 8.625 8.875 50335
9.00 0.112018 0.091918 0.0918336 8.875 9.125 71096
9.25 0.104929 0.0946135 0.0831347 9.125 9.375 273460
9.50 0.0843735 0.0735934 0.0565487 9.375 9.625 780885
9.75 0.141931 0.0893661 0.0603818 9.625 9.875 1.96263e+06
10.00 0.127472 0.0663264 0.0459475 9.875 10.125 3.06403e+06
10.25 0.130466 0.0525175 0.0418287 10.125 10.375 2.36320e+06
10.50 0.145917 0.0462284 0.0375331 10.375 10.625 1.5131e+06
10.75 0.172022 0.0417144 0.0331122 10.625 10.875 941695
11.00 0.210305 0.0368339 0.0303753 10.875 11.125 582838
11.25 0.252376 0.0281459 0.0288047 11.125 11.375 351282
11.50 0.303675 0.0216471 0.0277557 11.375 11.625 208710
11.75 0.358447 0.018327 0.0308269 11.625 11.875 123742
12.00 0.423036 0.0246326 0.0334184 11.875 12.125 72540
12.25 0.5041 0.0348525 0.0355615 12.125 12.375 42315
12.50 0.589278 0.0479066 0.0330943 12.375 12.625 24827
12.75 0.669232 0.0593331 0.0391863 12.625 12.875 14421
13.00 0.745088 0.0657659 0.0496776 12.875 13.125 8144
13.25 0.797947 0.0695858 0.0530465 13.125 13.375 4578
13.50 0.862167 0.0558464 0.0579423 13.375 13.625 2474
13.75 0.905476 0.0422112 0.0502626 13.625 13.875 1333
14.00 0.925532 0.0364164 0.0507228 13.875 14.125 658
14.25 0.960123 0.0214724 0.0337423 14.125 14.375 326
14.50 0.976923 0.015325 0.0311866 14.375 14.625 130
14.75 1 0 0.0425532 14.625 14.875 47
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
