#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0670571 0 8.625 8.875 132514
9.00 4.53747e-06 0.102252 4.53747e-06 8.875 9.125 220387
9.25 1.18825e-06 0.0852807 1.18825e-06 9.125 9.375 841574
9.50 1.13831e-06 0.0622035 -7.58876e-07 9.375 9.625 2.63548e+06
9.75 8.8502e-06 0.0761406 -1.72804e-10 9.625 9.875 4.74566e+06
10.00 1.99025e-05 0.0670731 6.21388e-06 9.875 10.125 4.0196e+06
10.25 4.34835e-05 0.0622782 3.73423e-05 10.125 10.375 2.59869e+06
10.50 0.000213361 0.0680238 0.000192805 10.375 10.625 1.61698e+06
10.75 0.000872499 0.0707275 0.000742636 10.625 10.875 942121
11.00 0.00305336 0.0704371 0.00219691 10.875 11.125 510913
11.25 0.0105197 0.0680578 0.00641102 11.125 11.375 272061
11.50 0.0262893 0.0680998 0.0121308 11.375 11.625 143024
11.75 0.0634701 0.062234 0.0216893 11.625 11.875 73704
12.00 0.135399 0.0638187 0.0272528 11.875 12.125 36625
12.25 0.257176 0.066195 0.0437052 12.125 12.375 17490
12.50 0.420575 0.0760203 0.0553751 12.375 12.625 7932
12.75 0.603865 0.097736 0.0718599 12.625 12.875 3312
13.00 0.757649 0.097763 0.0944741 12.875 13.125 1242
13.25 0.895 0.065 0.0925 13.125 13.375 400
13.50 0.950413 0.0247934 0.0661157 13.375 13.625 121
13.75 0.95 0.05 0.05 13.625 13.875 20
14.00 1 0 0 13.875 14.125 1
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
