#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0661215 0 8.625 8.875 128037
9.00 9.39179e-06 0.100243 4.69589e-06 8.875 9.125 212952
9.25 0 0.0847035 0 9.125 9.375 819872
9.50 1.15798e-06 0.0644564 -9.09495e-13 9.375 9.625 2.59071e+06
9.75 8.47544e-06 0.0755034 -2.11919e-07 9.625 9.875 4.71952e+06
10.00 1.53553e-05 0.0658333 2.22627e-06 9.875 10.125 4.03769e+06
10.25 3.20631e-05 0.0616001 2.52081e-05 10.125 10.375 2.61983e+06
10.50 0.000161716 0.0672672 0.000144992 10.375 10.625 1.63249e+06
10.75 0.000707183 0.0706794 0.000611814 10.625 10.875 954491
11.00 0.00263662 0.0685274 0.00191577 10.875 11.125 519226
11.25 0.00927252 0.0681475 0.00568758 11.125 11.375 277271
11.50 0.0247783 0.0657698 0.0111411 11.375 11.625 146378
11.75 0.0622479 0.0618601 0.0209969 11.625 11.875 75858
12.00 0.134765 0.0638952 0.0256274 11.875 12.125 37940
12.25 0.259399 0.0653475 0.043713 12.125 12.375 18246
12.50 0.436497 0.0708749 0.0583453 12.375 12.625 8346
12.75 0.629023 0.0923207 0.0793337 12.625 12.875 3542
13.00 0.777356 0.101824 0.100304 12.875 13.125 1316
13.25 0.895196 0.058952 0.0829694 13.125 13.375 458
13.50 0.931818 0.0378788 0.0446001 13.375 13.625 132
13.75 1 0 0.0909091 13.625 13.875 22
14.00 1 0 0 13.875 14.125 2
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
