#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00570926 0.0409163 0.00544758 8.625 8.875 42037
9.00 0.00592234 0.0460564 0.00558711 8.875 9.125 53695
9.25 0.00487841 0.0391303 0.00459751 9.125 9.375 106797
9.50 0.00573753 0.0465035 0.00530856 9.375 9.625 149193
9.75 0.0109068 0.0717017 0.00984571 9.625 9.875 104614
10.00 0.0165077 0.0904332 0.014687 9.875 10.125 41193
10.25 0.0207006 0.10629 0.0174363 10.125 10.375 12560
10.50 0.024294 0.114443 0.0215609 10.375 10.625 3293
10.75 0.0337224 0.120623 0.0324254 10.625 10.875 771
11.00 0.056338 0.0915493 0.0422535 10.875 11.125 142
11.25 0 0.263158 0 11.125 11.375 19
11.50 0 0 0 11.375 11.625 2
11.75 0 0 0 11.625 11.875 0
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
