#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.986879 0.00557411 0.0682556 0.992011 0.0013091 0.0683257 0.988442 0.00495714 0.0619878 7.2 7.4 716688 26387 24866 18120
7.5 0.983878 0.0082736 0.0682428 0.989757 0.00417608 0.0643334 0.989211 0.00390464 0.0592645 7.4 7.6 596063 24071 22494 16296
7.7 0.981647 0.00810802 0.0699333 0.990356 0.00370133 0.0622496 0.990775 0.00383633 0.0649424 7.6 7.8 487387 21852 19766 14331
7.9 0.979167 0.00818175 0.0622666 0.991201 0.00175673 0.0678061 0.985304 0.00683969 0.0548204 7.8 8 394573 19116 17208 12182
8.1 0.976085 0.00910395 0.0587326 0.985361 0.0047242 0.0611544 0.992223 0.000587106 0.06293 8 8.2 323182 17856 15594 10765
8.3 0.986778 -0.000323236 0.0679629 0.984658 0.00108683 0.0618501 0.982495 0.00654536 0.0620825 8.2 8.4 264473 16775 13882 9426
8.5 0.976068 0.00387686 0.0600548 0.987793 -0.00196981 0.0607625 0.987717 -0.00137377 0.0655443 8.4 8.6 211907 14790 12089 8037
8.7 0.974647 0.00029546 0.0589228 0.985622 -0.00220758 0.0669337 0.982998 0.000147641 0.0601999 8.6 8.8 168107 12716 10241 6680
8.9 0.968643 0.00207102 0.0547673 0.969345 0.00867736 0.0538889 0.978675 -0.000431418 0.0573062 8.8 9 134467 10772 8353 5678
9.1 0.96413 0 0.0499148 0.963356 0.00488132 0.0534873 0.970248 0.00509971 0.0607125 9 9.2 109362 9037 7264 4618
9.3 0.954175 0.00236756 0.0438136 0.948169 0.00621521 0.0514461 0.947549 0.0119836 0.0636286 9.2 9.4 91841 7423 6229 4139
9.5 0.945946 -4.17233e-05 0.0379434 0.924654 0.00928563 0.056502 0.914425 0.0201081 0.0456366 9.4 9.6 78219 5866 5518 3649
9.7 0.939013 -0.00129479 0.0386361 0.877475 0.0211346 0.042554 0.889512 0.0135056 0.0550496 9.6 9.8 68378 4393 4917 3290
9.9 0.916355 0.00936508 0.0239423 0.822922 0.0297315 0.0253087 0.842944 0.0162694 0.0520005 9.8 10 61157 3068 4568 3025
10.1 0.929435 -0.00222576 0.0399427 0.741014 0.0439857 0.0121527 0.758621 0.0453762 0.0175298 10 10.2 55687 1842 4245 2775
10.3 0.903226 0.00755489 0.02918 0.695101 0.0177357 0.0238126 0.682603 0.027213 0.0230855 10.2 10.4 51148 932 4139 2716
10.5 0.862385 0.0248327 0.0366278 0.611611 0.0264952 0.0162722 0.572829 0.0401151 0.0115756 10.4 10.6 44581 364 3739 2337
10.7 0.803571 0.00998789 0.0682773 0.582271 0.0158539 0.0335111 0.4864 0.0262536 0.0135261 10.6 10.8 35598 138 2906 1881
10.9 0.9 0.00625002 0.122222 0.589104 0.00605136 0.0489455 0.388837 0.024545 0.0206883 10.8 11 23562 41 1699 1447
11.1 0.333333 0.416667 0 0.541573 -0.00103253 0.0744369 0.294118 0.00922051 0.0419438 11 11.2 12189 4 727 765
11.3 1 0 1 0.49505 0.0721147 0.0610873 0.177606 0.0346387 0.0402822 11.2 11.4 4806 3 157 293
11.5 0 1 0 0.666667 0 0.416667 0.164557 -0.013872 0.0951125 11.4 11.6 1411 0 16 88
11.7 0 0 0 0 0 0 0.105263 0.0311005 0.105263 11.6 11.8 345 0 0 20
11.9 0 0 0 0 0 0 0 0 0 11.8 12 60 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 2 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
