#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0168718 0.0679053 0.016802 8.625 8.875 28687
9.00 0.0238889 0.0897305 0.0238497 8.875 9.125 50986
9.25 0.0168968 0.0741194 0.0168928 9.125 9.375 245253
9.50 0.0135167 0.0636621 0.0134866 9.375 9.625 962362
9.75 0.0162225 0.0758979 0.0159463 9.625 9.875 2.73718e+06
10.00 0.0126654 0.0667043 0.0124016 9.875 10.125 3.76491e+06
10.25 0.010823 0.061143 0.0106087 10.125 10.375 2.68862e+06
10.50 0.00967407 0.0569977 0.00895499 10.375 10.625 1.68523e+06
10.75 0.0100069 0.0574045 0.00672603 10.625 10.875 1.04647e+06
11.00 0.0123849 0.0573258 0.00197737 10.875 11.125 636017
11.25 0.0221166 0.0512662 -0.00577556 11.125 11.375 368050
11.50 0.052569 0.0451608 -0.00950391 11.375 11.625 213700
11.75 0.127017 0.0462275 0 11.625 11.875 123149
12.00 0.27617 0.0389214 0.0101071 11.875 12.125 70692
12.25 0.506896 0.0241752 0.0309497 12.125 12.375 40243
12.50 0.742396 0.0407695 0.0634625 12.375 12.625 22422
12.75 0.896816 0.0289718 0.0627942 12.625 12.875 12376
13.00 0.956823 0.0127152 0.0370406 12.875 13.125 6647
13.25 0.967014 0.00831264 0.0168101 13.125 13.375 3456
13.50 0.965192 0.0138251 0.00185645 13.375 13.625 1695
13.75 0.979592 0.00888449 0.00539827 13.625 13.875 784
14.00 0.977987 0.0156835 0.00314462 13.875 14.125 318
14.25 0.983607 0.00819671 0 14.125 14.375 122
14.50 0.961538 0.0384616 0 14.375 14.625 26
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
