#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0676595 0.0597692 0.0645692 8.625 8.875 30417
9.00 0.113538 0.0995615 0.107588 8.875 9.125 51084
9.25 0.0999355 0.102284 0.0930463 9.125 9.375 224845
9.50 0.0584948 0.060714 0.0490023 9.375 9.625 755230
9.75 0.0936804 0.0884708 0.0583958 9.625 9.875 2.03313e+06
10.00 0.0821868 0.0690929 0.0395529 9.875 10.125 3.19048e+06
10.25 0.0826115 0.0564923 0.0275492 10.125 10.375 2.42942e+06
10.50 0.0929023 0.0502706 0.0221941 10.375 10.625 1.54951e+06
10.75 0.115855 0.0441557 0.0213947 10.625 10.875 964034
11.00 0.150904 0.0367333 0.0160061 10.875 11.125 596300
11.25 0.19389 0.0276013 0.0168723 11.125 11.375 356563
11.50 0.24837 0.0208227 0.017425 11.375 11.625 210927
11.75 0.317247 0.016084 0.0217547 11.625 11.875 124575
12.00 0.404221 0.0183444 0.0279898 11.875 12.125 72834
12.25 0.492119 0.0285092 0.0378039 12.125 12.375 42254
12.50 0.593742 0.0436234 0.0501365 12.375 12.625 24514
12.75 0.691539 0.049449 0.0561192 12.625 12.875 14206
13.00 0.77614 0.0496509 0.065167 12.875 13.125 7938
13.25 0.835352 0.04273 0.067874 13.125 13.375 4458
13.50 0.893244 0.0336365 0.0623369 13.375 13.625 2398
13.75 0.930499 0.0228945 0.0510894 13.625 13.875 1223
14.00 0.98 0.00333333 0.0517863 13.875 14.125 600
14.25 0.978873 0.00699246 0.0495446 14.125 14.375 284
14.50 0.969697 0.020202 0.0404041 14.375 14.625 99
14.75 1 0 0.025641 14.625 14.875 39
15.00 1 0 0 14.875 15.125 3
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
