#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0155076 0.0687113 0.0154384 8.625 8.875 28889
9.00 0.0210254 0.0914476 0.0210059 8.875 9.125 51319
9.25 0.0152027 0.0762121 0.0151946 9.125 9.375 246798
9.50 0.0124814 0.0659698 0.0124485 9.375 9.625 972324
9.75 0.0146766 0.0778279 0.0143994 9.625 9.875 2.76345e+06
10.00 0.0115069 0.0683441 0.0112687 9.875 10.125 3.77851e+06
10.25 0.00974399 0.0622148 0.00956701 10.125 10.375 2.69407e+06
10.50 0.00868546 0.0583667 0.00807996 10.375 10.625 1.68857e+06
10.75 0.00903759 0.0584251 0.00609272 10.625 10.875 1.0484e+06
11.00 0.0110079 0.0588487 0.00170493 10.875 11.125 636544
11.25 0.0200317 0.0536259 -0.00561255 11.125 11.375 368116
11.50 0.0493975 0.0461722 -0.0095381 11.375 11.625 213533
11.75 0.123111 0.0456108 0.000519544 11.625 11.875 123182
12.00 0.272717 0.0385206 0.0095785 11.875 12.125 70465
12.25 0.505934 0.0254946 0.0313583 12.125 12.375 40110
12.50 0.746116 0.0420752 0.0652148 12.375 12.625 22333
12.75 0.897355 0.0303434 0.061115 12.625 12.875 12324
13.00 0.95957 0.00999856 0.0350672 12.875 13.125 6604
13.25 0.965436 0.0105448 0.0114101 13.125 13.375 3414
13.50 0.965559 0.0133186 0.00129479 13.375 13.625 1655
13.75 0.975641 0.0100547 0.00171661 13.625 13.875 780
14.00 0.984127 0.0126984 0.00323528 13.875 14.125 315
14.25 0.982456 0 0.00877196 14.125 14.375 114
14.50 1 0 0 14.375 14.625 25
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
