#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0704736 -3.18309e-05 8.625 8.875 31416
9.00 1.76982e-05 0.107764 0 8.875 9.125 56503
9.25 3.67308e-06 0.0999996 0 9.125 9.375 272251
9.50 1.77982e-05 0.0745576 -2.66977e-06 9.375 9.625 1.12371e+06
9.75 0.000151332 0.0817281 3.24837e-06 9.625 9.875 3.07933e+06
10.00 0.000104137 0.0703013 4.83755e-06 9.875 10.125 3.9275e+06
10.25 1.88823e-05 0.065699 -1.59875e-05 10.125 10.375 2.75391e+06
10.50 8.1347e-06 0.0647335 -4.61364e-05 10.375 10.625 1.72102e+06
10.75 6.45816e-05 0.0655243 -0.000380204 10.625 10.875 1.06842e+06
11.00 0.000548399 0.0652666 -0.00153482 10.875 11.125 640045
11.25 0.00373669 0.0629851 -0.00557089 11.125 11.375 367705
11.50 0.0205936 0.0571418 -0.00774514 11.375 11.625 210842
11.75 0.0778234 0.0565015 -0.0012417 11.625 11.875 120812
12.00 0.226783 0.0492211 0.016903 11.875 12.125 68453
12.25 0.49665 0.0399096 0.0393984 12.125 12.375 38355
12.50 0.777311 0.0525244 0.0869331 12.375 12.625 21182
12.75 0.929729 0.0244592 0.076333 12.625 12.875 11413
13.00 0.967758 0.00332725 0.026362 12.875 13.125 5924
13.25 0.973951 0.00245088 0.0091697 13.125 13.375 2956
13.50 0.975124 0.00426441 0.00848132 13.375 13.625 1407
13.75 0.977742 0.0062831 0.00317961 13.625 13.875 629
14.00 0.995781 0 0.00843883 13.875 14.125 237
14.25 0.985714 0 0.0285714 14.125 14.375 70
14.50 1 0 0 14.375 14.625 11
14.75 1 0 0 14.625 14.875 2
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
