#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0686183 0 8.625 8.875 45979
9.00 0 0.103258 0 8.875 9.125 82560
9.25 1.04378e-05 0.0894027 2.60946e-06 9.125 9.375 383221
9.50 1.3258e-05 0.0635422 3.97739e-06 9.375 9.625 1.50852e+06
9.75 8.74478e-05 0.0752955 2.20691e-05 9.625 9.875 3.62502e+06
10.00 6.84781e-05 0.0667252 3.39926e-05 9.875 10.125 4.11811e+06
10.25 8.50368e-06 0.061115 1.42705e-06 10.125 10.375 2.82231e+06
10.50 5.12179e-06 0.0602234 -1.73663e-06 10.375 10.625 1.7572e+06
10.75 1.65409e-05 0.0632911 -9.11084e-06 10.625 10.875 1.08821e+06
11.00 0.000123323 0.0619531 -7.07212e-05 10.875 11.125 632484
11.25 0.00124658 0.0614431 -0.00060064 11.125 11.375 356976
11.50 0.00955146 0.0553743 -0.00112972 11.375 11.625 201854
11.75 0.0467704 0.0572107 0.00422064 11.625 11.875 112785
12.00 0.162463 0.0598373 0.0246397 11.875 12.125 62759
12.25 0.428571 0.0461439 0.0382327 12.125 12.375 33880
12.50 0.752926 0.0823482 0.0945939 12.375 12.625 18197
12.75 0.926657 0.0357553 0.0918917 12.625 12.875 9217
13.00 0.971975 0.00348669 0.0310923 12.875 13.125 4603
13.25 0.975541 0.000951767 0.00710005 13.125 13.375 2126
13.50 0.971047 0.0067063 0.00111353 13.375 13.625 898
13.75 0.985549 0 0.0115607 13.625 13.875 346
14.00 0.974138 0 0.00862068 13.875 14.125 116
14.25 1 0 0 14.125 14.375 18
14.50 1 0 0 14.375 14.625 2
14.75 1 0 1 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
