#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.54176e-05 0.0655402 1.54176e-05 8.625 8.875 64861
9.00 8.7473e-06 0.0977686 0 8.875 9.125 114321
9.25 1.98593e-06 0.0813656 0 9.125 9.375 503542
9.50 1.02578e-05 0.0638967 4.31906e-06 9.375 9.625 1.85226e+06
9.75 5.11817e-05 0.0757585 1.70608e-05 9.625 9.875 4.04441e+06
10.00 4.59277e-05 0.0670363 2.15329e-05 9.875 10.125 4.18048e+06
10.25 5.67705e-06 0.0601496 7.0171e-07 10.125 10.375 2.81836e+06
10.50 5.69328e-06 0.0626445 -1.14288e-06 10.375 10.625 1.75646e+06
10.75 2.22771e-05 0.0628198 3.56998e-07 10.625 10.875 1.07734e+06
11.00 0.000194552 0.0613724 2.40572e-05 10.875 11.125 611661
11.25 0.00151496 0.0620634 0.000163283 11.125 11.375 339944
11.50 0.00983292 0.060673 0.000605437 11.375 11.625 188652
11.75 0.0424535 0.0622177 0.00496182 11.625 11.875 103478
12.00 0.139427 0.0604871 0.0179138 11.875 12.125 55979
12.25 0.358711 0.044083 0.0339724 12.125 12.375 29383
12.50 0.655159 0.0936036 0.0828983 12.375 12.625 15149
12.75 0.874394 0.0639389 0.0989006 12.625 12.875 7428
13.00 0.95613 0.0151159 0.0536556 12.875 13.125 3442
13.25 0.97606 0.00205195 0.0198359 13.125 13.375 1462
13.50 0.983813 0 0.00727862 13.375 13.625 556
13.75 0.984772 7.69496e-05 0.00507611 13.625 13.875 197
14.00 0.95 0.05 0 13.875 14.125 40
14.25 1 0 0 14.125 14.375 5
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
