#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00118889 0.0590213 0.00117286 8.625 8.875 312057
9.00 0.00182784 0.0740121 0.00176848 8.875 9.125 488555
9.25 0.00235711 0.0677418 0.0022498 9.125 9.375 1.36056e+06
9.50 0.00401559 0.0659146 0.00378582 9.375 9.625 2.67657e+06
9.75 0.00617695 0.0726366 0.0057394 9.625 9.875 2.80656e+06
10.00 0.00985412 0.0956013 0.00900714 9.875 10.125 1.86064e+06
10.25 0.0175186 0.104108 0.0156936 10.125 10.375 995971
10.50 0.0222114 0.0937955 0.0189597 10.375 10.625 478177
10.75 0.0292457 0.0966087 0.0232194 10.625 10.875 219143
11.00 0.0409915 0.106181 0.0304279 10.875 11.125 94849
11.25 0.0577014 0.113275 0.04056 11.125 11.375 38266
11.50 0.0746827 0.111851 0.0487306 11.375 11.625 14180
11.75 0.100737 0.117201 0.0584922 11.625 11.875 4616
12.00 0.144649 0.10572 0.0789668 11.875 12.125 1355
12.25 0.140127 0.11465 0.066879 12.125 12.375 314
12.50 0.25 0.147059 0.132353 12.375 12.625 68
12.75 0.5 0.2 0 12.625 12.875 10
13.00 1 0 0 12.875 13.125 1
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
