#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.848606 0.0925709 0.14225 0.75 0.25 0.104839 0 0 0 7.2 7.4 347743 5347 55 0
7.5 0.871324 0.067452 0.149622 0.833333 0.166667 0.133333 0 0 0 7.4 7.6 261437 5323 77 0
7.7 0.845361 0.0835095 0.113136 0.818182 0.181818 0.193182 0 0 0 7.6 7.8 191684 4849 62 0
7.9 0.862275 0.0677945 0.131235 0.8 0.2 0.184615 0 0 0 7.8 8 138078 4196 60 0
8.1 0.841981 0.0820189 0.104171 0.714286 0.285714 0.114286 0 0 0 8 8.2 98787 3414 40 0
8.3 0.824289 0.0987875 0.0844326 0.571429 0.428571 -0.0285714 0 0 0 8.2 8.4 70097 2960 53 0
8.5 0.850949 0.0591639 0.0931197 1 0 0.4375 0 0 0 8.4 8.6 48902 2407 28 0
8.7 0.860759 0.0404381 0.090848 1 0 0.4 0 0 0 8.6 8.8 34160 1833 23 0
8.9 0.862069 0.050019 0.0814864 0.5 0.5 -0.0714286 0 0 0 8.8 9 23922 1564 20 0
9.1 0.873626 0.0720258 0.0712311 0.8 0.2 0.3 0 0 0 9 9.2 16418 1174 24 0
9.3 0.865248 0.0606777 0.0719351 0.666667 0.333333 0 0 0 0 9.2 9.4 10921 801 9 0
9.5 0.873786 0.0521395 0.0880721 1 0 0.333333 0 0 0 9.4 9.6 7475 556 18 0
9.7 0.947368 0.0263157 0.12594 1 0 0.25 0 0 0 9.6 9.8 4778 334 12 0
9.9 0.947368 0.0526316 0.109531 1 0 0.666667 0 0 0 9.8 10 3067 166 9 0
10.1 1 0 0.206897 1 0 1 0 0 0 10 10.2 2022 89 7 0
10.3 0.75 0.25 0.178571 0 1 0 0 0 0 10.2 10.4 1217 42 3 0
10.5 1 0 1 1 0 1 0 0 0 10.4 10.6 728 10 11 0
10.7 0 1 0 1 0 1 0 0 0 10.6 10.8 446 11 6 0
10.9 0 0 0 0 1 0 0 0 0 10.8 11 230 2 4 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 119 1 0 0
11.3 0 0 0 1 0 1 0 0 0 11.2 11.4 44 0 1 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 12 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 4 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 1 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
