#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0698386 0.0623651 0.0656509 8.625 8.875 31043
9.00 0.114684 0.100245 0.107301 8.875 9.125 51873
9.25 0.101211 0.101687 0.0920351 9.125 9.375 227109
9.50 0.0602189 0.0623414 0.0495654 9.375 9.625 755245
9.75 0.0973246 0.0897799 0.0586834 9.625 9.875 2.02522e+06
10.00 0.0854145 0.0687981 0.0392817 9.875 10.125 3.17729e+06
10.25 0.0862223 0.0574503 0.0294088 10.125 10.375 2.42329e+06
10.50 0.097006 0.051057 0.0226785 10.375 10.625 1.546e+06
10.75 0.120267 0.0445699 0.0217773 10.625 10.875 961923
11.00 0.156372 0.0376716 0.0174135 10.875 11.125 595233
11.25 0.199061 0.0276974 0.0182569 11.125 11.375 356238
11.50 0.252974 0.0210556 0.0189333 11.375 11.625 210666
11.75 0.320596 0.0166276 0.0222988 11.625 11.875 124518
12.00 0.40516 0.0179423 0.0276132 11.875 12.125 72791
12.25 0.491741 0.0288218 0.0382111 12.125 12.375 42256
12.50 0.596256 0.0423663 0.053622 12.375 12.625 24575
12.75 0.690861 0.0476881 0.0578841 12.625 12.875 14246
13.00 0.769977 0.0499922 0.0650551 12.875 13.125 7934
13.25 0.829611 0.0490403 0.0679083 13.125 13.375 4478
13.50 0.883943 0.0403308 0.0597492 13.375 13.625 2404
13.75 0.928687 0.0225719 0.0568299 13.625 13.875 1234
14.00 0.975207 0.00330579 0.0446281 13.875 14.125 605
14.25 0.986063 0 0.0559928 14.125 14.375 287
14.50 0.970297 0.00990099 0.0396039 14.375 14.625 101
14.75 1 0 0.025641 14.625 14.875 39
15.00 1 0 0 14.875 15.125 3
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
