#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0840393 0.0646419 0.0724153 8.625 8.875 41552
9.00 0.134759 0.105476 0.112584 8.875 9.125 63313
9.25 0.116678 0.103317 0.0959036 9.125 9.375 256716
9.50 0.0734782 0.0705179 0.0523017 9.375 9.625 770854
9.75 0.125628 0.0917765 0.0593724 9.625 9.875 1.9766e+06
10.00 0.114985 0.0654887 0.0432126 9.875 10.125 3.09051e+06
10.25 0.117425 0.0535356 0.037677 10.125 10.375 2.37816e+06
10.50 0.132226 0.0475778 0.0336448 10.375 10.625 1.5215e+06
10.75 0.158345 0.040647 0.0289832 10.625 10.875 946916
11.00 0.19637 0.0371408 0.0265601 10.875 11.125 586372
11.25 0.237897 0.0288228 0.0258059 11.125 11.375 352565
11.50 0.289699 0.0252928 0.0266061 11.375 11.625 209359
11.75 0.349352 0.0169347 0.0296971 11.625 11.875 123898
12.00 0.415525 0.0236495 0.0312813 11.875 12.125 72643
12.25 0.497919 0.0324447 0.0351235 12.125 12.375 42284
12.50 0.58245 0.0474433 0.0397745 12.375 12.625 24718
12.75 0.668147 0.0568881 0.0473696 12.625 12.875 14413
13.00 0.749907 0.0564037 0.0536302 12.875 13.125 8069
13.25 0.805033 0.0487334 0.0532629 13.125 13.375 4570
13.50 0.866148 0.0476233 0.0487106 13.375 13.625 2443
13.75 0.901451 0.0366693 0.0488923 13.625 13.875 1309
14.00 0.940532 0.0233044 0.0471151 13.875 14.125 639
14.25 0.971609 0.00940382 0.0376465 14.125 14.375 317
14.50 0.984375 0.00775099 0.046875 14.375 14.625 128
14.75 0.97619 0 0.0238095 14.625 14.875 42
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
