#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0743594 0 8.625 8.875 193802
9.00 1.28673e-05 0.106648 1.28673e-05 8.875 9.125 310865
9.25 2.0135e-05 0.0859801 1.92198e-05 9.125 9.375 1.09262e+06
9.50 6.99403e-05 0.0598502 6.83579e-05 9.375 9.625 3.15984e+06
9.75 0.000284387 0.0774143 0.000267732 9.625 9.875 4.80331e+06
10.00 0.000460027 0.0745398 0.000437166 9.875 10.125 3.67587e+06
10.25 0.00131751 0.0700106 0.00121496 10.125 10.375 2.24514e+06
10.50 0.00347486 0.0758621 0.00312835 10.375 10.625 1.33214e+06
10.75 0.00710037 0.0773181 0.00586684 10.625 10.875 723202
11.00 0.0140207 0.0781216 0.0102746 10.875 11.125 376444
11.25 0.0265928 0.077149 0.0167896 11.125 11.375 190089
11.50 0.0489895 0.0761467 0.0269003 11.375 11.625 92632
11.75 0.0839126 0.0822144 0.0360757 11.625 11.875 43593
12.00 0.139103 0.0894812 0.0464833 11.875 12.125 19561
12.25 0.228149 0.0808208 0.0569766 12.125 12.375 8249
12.50 0.320654 0.0911663 0.0663314 12.375 12.625 3181
12.75 0.423 0.088 0.08 12.625 12.875 1000
13.00 0.548193 0.120482 0.0662651 12.875 13.125 332
13.25 0.730159 0.047619 0.111111 13.125 13.375 63
13.50 0.692308 0.0769231 0.0769231 13.375 13.625 13
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
