#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0615193 0 8.625 8.875 113818
9.00 1.04039e-05 0.102671 1.04039e-05 8.875 9.125 192235
9.25 2.64478e-06 0.0882853 0 9.125 9.375 756207
9.50 1.22065e-06 0.06228 -4.06883e-07 9.375 9.625 2.45771e+06
9.75 1.70666e-05 0.0719955 3.45643e-06 9.625 9.875 4.62893e+06
10.00 1.51737e-05 0.0650251 1.46382e-06 9.875 10.125 4.08602e+06
10.25 1.53253e-05 0.0601095 8.21477e-06 10.125 10.375 2.67532e+06
10.50 5.50976e-05 0.0661031 4.67852e-05 10.375 10.625 1.66976e+06
10.75 0.000377102 0.0684053 0.00031056 10.625 10.875 989121
11.00 0.00179267 0.0642482 0.00121058 10.875 11.125 541091
11.25 0.00673838 0.0640796 0.00386333 11.125 11.375 291910
11.50 0.0214509 0.059826 0.00942 11.375 11.625 155798
11.75 0.0580623 0.05999 0.0168586 11.625 11.875 81757
12.00 0.134282 0.0608571 0.0223339 11.875 12.125 41651
12.25 0.270447 0.0578348 0.0436994 12.125 12.375 20455
12.50 0.472518 0.0691919 0.0548325 12.375 12.625 9570
12.75 0.68566 0.0861824 0.0876533 12.625 12.875 4212
13.00 0.833824 0.0819092 0.117521 12.875 13.125 1697
13.25 0.917923 0.0351759 0.0854272 13.125 13.375 597
13.50 0.956044 0.0273815 0.033392 13.375 13.625 182
13.75 0.975 0 0 13.625 13.875 40
14.00 1 0 0 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
