#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00653741 0.049302 0.006207 8.625 8.875 84743
9.00 0.00832217 0.056264 0.00779534 8.875 9.125 111990
9.25 0.00583405 0.049657 0.00541191 9.125 9.375 236885
9.50 0.00639584 0.051817 0.00591794 9.375 9.625 376651
9.75 0.0120957 0.0769404 0.011004 9.625 9.875 296800
10.00 0.0182941 0.095673 0.0163147 9.875 10.125 131354
10.25 0.0243555 0.108702 0.0208513 10.125 10.375 45657
10.50 0.0295249 0.109974 0.0246974 10.375 10.625 14293
10.75 0.0297483 0.108569 0.0254259 10.625 10.875 3933
11.00 0.0506198 0.129132 0.0423554 10.875 11.125 968
11.25 0.0639535 0.145349 0.0465116 11.125 11.375 172
11.50 0.0714286 0.178571 0.0357143 11.375 11.625 28
11.75 0 0.5 0 11.625 11.875 2
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
