#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0652139 0 8.625 8.875 118257
9.00 1.00516e-05 0.103476 1.00516e-05 8.875 9.125 198974
9.25 2.57282e-06 0.0870451 0 9.125 9.375 777356
9.50 1.19935e-06 0.062429 0 9.375 9.625 2.50135e+06
9.75 1.20154e-05 0.0730587 8.58046e-07 9.625 9.875 4.6607e+06
10.00 1.44927e-05 0.0648344 2.45411e-06 9.875 10.125 4.07101e+06
10.25 1.6931e-05 0.060532 9.40651e-06 10.125 10.375 2.65784e+06
10.50 7.95927e-05 0.0672637 7.11754e-05 10.375 10.625 1.65844e+06
10.75 0.000432454 0.0679527 0.000366217 10.625 10.875 978139
11.00 0.00198996 0.0657798 0.00138915 10.875 11.125 534182
11.25 0.00761841 0.0652037 0.00453889 11.125 11.375 287199
11.50 0.0229432 0.0608376 0.0107072 11.375 11.625 152856
11.75 0.0587558 0.0606269 0.0177756 11.625 11.875 79924
12.00 0.134155 0.0607584 0.0241663 11.875 12.125 40386
12.25 0.265771 0.0634312 0.042024 12.125 12.375 19720
12.50 0.460024 0.0676148 0.0583266 12.375 12.625 9193
12.75 0.662538 0.0957427 0.076087 12.625 12.875 3956
13.00 0.831864 0.074937 0.127204 12.875 13.125 1588
13.25 0.898551 0.048913 0.0833334 13.125 13.375 552
13.50 0.957055 0.0305991 0.043475 13.375 13.625 163
13.75 0.970588 0 0 13.625 13.875 34
14.00 1 0 0 13.875 14.125 4
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
