#Observed stellar mass range: 8.6 < log10(M*/Msun) < 8.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.0129996 0.00123138 0.00452704 0.996639 0.00177354 0.00343341 146081 48503
0.994717 0.0334267 0.00415004 0.00635588 0.905264 -0.00108135 0.0172864 146081 48503
0.987123 0.0445917 0.00649794 0.00725301 0.846793 -0.000159979 0.0256521 146081 48503
0.979529 0.0507732 0.00714146 0.00841485 0.799043 0.0012145 0.0303623 146081 48503
0.971935 0.0538674 0.00704189 0.00948215 0.760881 0.00410706 0.0346407 146081 48503
0.964342 0.0549284 0.00774404 0.00904327 0.735604 0.00673896 0.0393282 146081 48503
0.956748 0.0550243 0.00786182 0.00963743 0.706327 0.010855 0.0384154 146081 48503
0.949154 0.0541891 0.00836578 0.0093381 0.682618 0.0126479 0.039894 146081 48503
0.941560 0.0535936 0.00916503 0.00872402 0.659464 0.0153685 0.0427047 146081 48503
0.933967 0.0524709 0.00970404 0.00827188 0.633899 0.0176792 0.0439106 146081 48503
0.926373 0.0511155 0.00988911 0.00781158 0.609839 0.0191102 0.045697 146081 48503
0.918779 0.0494041 0.0107791 0.00828762 0.585881 0.0213902 0.0461144 146081 48503
0.911185 0.0484594 0.0115398 0.00799888 0.564852 0.0210297 0.0493047 146081 48503
0.903592 0.0467754 0.0113731 0.00755442 0.543018 0.0223191 0.0478958 146081 48503
0.895998 0.0454748 0.011487 0.00755984 0.522937 0.0217162 0.0483037 146081 48503
0.888404 0.0441878 0.012176 0.00785151 0.498979 0.0229988 0.0460142 146081 48503
0.880810 0.0435443 0.0120331 0.00757369 0.474775 0.0242694 0.0455569 146081 48503
0.873217 0.0425244 0.0128854 0.00726338 0.449168 0.025948 0.0421101 146081 48503
