#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00148633 0.0566896 0.00144513 8.625 8.875 315543
9.00 0.00237206 0.069351 0.0022946 8.875 9.125 477643
9.25 0.0030219 0.0650966 0.0028763 9.125 9.375 1.25682e+06
9.50 0.00540839 0.0705413 0.00504583 9.375 9.625 2.33341e+06
9.75 0.00760479 0.0763469 0.00696757 9.625 9.875 2.34142e+06
10.00 0.010961 0.0927686 0.00991189 9.875 10.125 1.49959e+06
10.25 0.0192402 0.101067 0.0169155 10.125 10.375 784869
10.50 0.0250034 0.0976685 0.0212205 10.375 10.625 362590
10.75 0.0323611 0.102125 0.0260117 10.625 10.875 160223
11.00 0.0434106 0.111144 0.0331591 10.875 11.125 66159
11.25 0.0588793 0.112432 0.0417505 11.125 11.375 25306
11.50 0.0711307 0.114226 0.0461046 11.375 11.625 8632
11.75 0.101754 0.111891 0.0647173 11.625 11.875 2565
12.00 0.145923 0.114449 0.0829757 11.875 12.125 699
12.25 0.134921 0.126984 0.0396825 12.125 12.375 126
12.50 0.185185 0.0740741 0.0740741 12.375 12.625 27
12.75 1 0 0.6 12.625 12.875 5
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
