#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.18693e-05 0.0615779 0 8.625 8.875 84251
9.00 0 0.0975633 0 8.875 9.125 145649
9.25 0 0.0829715 0 9.125 9.375 606401
9.50 4.25189e-06 0.0602114 9.44859e-07 9.375 9.625 2.11671e+06
9.75 4.48127e-05 0.0707897 1.50143e-05 9.625 9.875 4.32913e+06
10.00 3.02482e-05 0.0627406 9.35978e-06 9.875 10.125 4.16554e+06
10.25 5.40027e-06 0.0600962 0 10.125 10.375 2.77764e+06
10.50 5.76852e-06 0.0622543 1.77406e-06 10.375 10.625 1.73355e+06
10.75 5.52018e-05 0.0629699 2.2383e-05 10.625 10.875 1.05069e+06
11.00 0.000460426 0.0615216 0.000231928 10.875 11.125 586414
11.25 0.00284429 0.060741 0.001272 11.125 11.375 321346
11.50 0.0136089 0.0617608 0.00466332 11.375 11.625 176061
11.75 0.0477037 0.0585175 0.00787546 11.625 11.875 95024
12.00 0.135665 0.0609415 0.0178585 11.875 12.125 50153
12.25 0.305652 0.0521012 0.0325808 12.125 12.375 25673
12.50 0.565782 0.0908198 0.0669622 12.375 12.625 12777
12.75 0.793955 0.0854744 0.0976046 12.625 12.875 5955
13.00 0.922808 0.0442203 0.0807031 12.875 13.125 2578
13.25 0.966793 0.00944257 0.0361848 13.125 13.375 1054
13.50 0.97561 0.00259185 0.0162602 13.375 13.625 369
13.75 0.981818 0.0181818 0 13.625 13.875 110
14.00 1 0 0 13.875 14.125 16
14.25 1 0 0 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
