#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0760001 0 8.625 8.875 32671
9.00 1.69296e-05 0.11006 0 8.875 9.125 59068
9.25 3.50853e-06 0.0942846 0 9.125 9.375 285020
9.50 1.8646e-05 0.0709879 8.47545e-07 9.375 9.625 1.17988e+06
9.75 0.000145707 0.0808636 1.16697e-05 9.625 9.875 3.17075e+06
10.00 9.73468e-05 0.0715853 1.79014e-05 9.875 10.125 3.9652e+06
10.25 1.84124e-05 0.0657667 -7.98652e-06 10.125 10.375 2.76988e+06
10.50 8.6733e-06 0.06265 -2.01234e-05 10.375 10.625 1.72945e+06
10.75 4.19242e-05 0.0631155 -0.000180315 10.625 10.875 1.07337e+06
11.00 0.000373651 0.0630432 -0.00114871 10.875 11.125 639634
11.25 0.00283246 0.0618352 -0.0042381 11.125 11.375 366819
11.50 0.0170799 0.057456 -0.00701062 11.375 11.625 209955
11.75 0.0699026 0.0551448 -0.0013482 11.625 11.875 119738
12.00 0.214741 0.0530584 0.0190468 11.875 12.125 67663
12.25 0.487936 0.0418783 0.0407045 12.125 12.375 37800
12.50 0.783667 0.0569558 0.0918087 12.375 12.625 20755
12.75 0.930891 0.0281102 0.0743288 12.625 12.875 11084
13.00 0.965998 0.0045079 0.024709 12.875 13.125 5735
13.25 0.970568 0.00623375 0.00393611 13.125 13.375 2854
13.50 0.969931 0.00688547 0.00539702 13.375 13.625 1297
13.75 0.979933 0.00167227 0.00836116 13.625 13.875 598
14.00 0.99061 0 0.0140845 13.875 14.125 213
14.25 0.962963 0.037037 0 14.125 14.375 54
14.50 0.9 0.1 0 14.375 14.625 10
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
