#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0581794 0.0606749 0.0578814 8.625 8.875 26848
9.00 0.090989 0.0950625 0.090646 8.875 9.125 46643
9.25 0.0772966 0.0892055 0.0766334 9.125 9.375 215637
9.50 0.0466329 0.0547092 0.0443614 9.375 9.625 770400
9.75 0.0708229 0.0807781 0.0596332 9.625 9.875 2.12687e+06
10.00 0.0586153 0.0659607 0.040877 9.875 10.125 3.32778e+06
10.25 0.0547199 0.0563107 0.0274545 10.125 10.375 2.49266e+06
10.50 0.0592996 0.0512287 0.0188892 10.375 10.625 1.58185e+06
10.75 0.0747691 0.0449711 0.0123758 10.625 10.875 983401
11.00 0.103639 0.0373202 0.00653949 10.875 11.125 607437
11.25 0.142192 0.0267967 0.00519605 11.125 11.375 360695
11.50 0.198376 0.0227225 0.00908783 11.375 11.625 212495
11.75 0.278382 0.0185187 0.0134996 11.625 11.875 124764
12.00 0.379076 0.0171225 0.0214536 11.875 12.125 72748
12.25 0.492723 0.0250057 0.0349005 12.125 12.375 42188
12.50 0.622397 0.03604 0.0565035 12.375 12.625 24253
12.75 0.738581 0.0480939 0.0623119 12.625 12.875 13859
13.00 0.831584 0.043336 0.0652363 12.875 13.125 7814
13.25 0.887899 0.0321298 0.0643551 13.125 13.375 4264
13.50 0.940633 0.0153914 0.0544794 13.375 13.625 2274
13.75 0.968804 0.00426275 0.0462629 13.625 13.875 1154
14.00 0.985075 5.54919e-05 0.0376075 13.875 14.125 536
14.25 0.972 0.012 0.024 14.125 14.375 250
14.50 0.958333 0.0138889 0.0416666 14.375 14.625 72
14.75 1 0 0.0384616 14.625 14.875 26
15.00 1 0 0 14.875 15.125 2
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
