#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0256963 0.0603351 0.0256963 8.625 8.875 28292
9.00 0.0335755 0.0853561 0.0335356 8.875 9.125 50096
9.25 0.0257826 0.0747108 0.0257784 9.125 9.375 238533
9.50 0.0202775 0.0581898 0.0202424 9.375 9.625 911156
9.75 0.0251461 0.0717163 0.0248017 9.625 9.875 2.59007e+06
10.00 0.0199402 0.0610154 0.0195656 9.875 10.125 3.68617e+06
10.25 0.0169423 0.0543053 0.0162352 10.125 10.375 2.65365e+06
10.50 0.0153272 0.0496694 0.0129396 10.375 10.625 1.66678e+06
10.75 0.0167745 0.0498572 0.00906566 10.625 10.875 1.03497e+06
11.00 0.0219707 0.0500052 0.00322209 10.875 11.125 632524
11.25 0.036105 0.0446525 -0.00541771 11.125 11.375 367179
11.50 0.073681 0.0409609 -0.00703385 11.375 11.625 214180
11.75 0.155412 0.039387 -0.000539526 11.625 11.875 123806
12.00 0.299591 0.0323095 0.0121673 11.875 12.125 71394
12.25 0.509706 0.0215532 0.0308537 12.125 12.375 40902
12.50 0.72542 0.0259194 0.0576118 12.375 12.625 22762
12.75 0.872245 0.0298182 0.0640034 12.625 12.875 12751
13.00 0.942853 0.0140023 0.042187 12.875 13.125 6912
13.25 0.969529 0.00537437 0.0236434 13.125 13.375 3610
13.50 0.975234 0.00881451 0.0115575 13.375 13.625 1817
13.75 0.972851 0.0134036 0.00339365 13.625 13.875 884
14.00 0.978142 0.0109289 0.00273222 13.875 14.125 366
14.25 0.985915 0.00704229 0 14.125 14.375 142
14.50 1 0 0.03125 14.375 14.625 32
14.75 1 0 0 14.625 14.875 7
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
