#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.23403e-05 0.0623928 1.23403e-05 8.625 8.875 81035
9.00 0 0.097459 0 8.875 9.125 140931
9.25 1.69392e-06 0.0844964 1.69392e-06 9.125 9.375 590345
9.50 5.29571e-06 0.0601168 2.40714e-06 9.375 9.625 2.07715e+06
9.75 4.08083e-05 0.0696272 1.49238e-05 9.625 9.875 4.28834e+06
10.00 2.94903e-05 0.0616951 7.67219e-06 9.875 10.125 4.17086e+06
10.25 6.81964e-06 0.0592652 3.26093e-07 10.125 10.375 2.78607e+06
10.50 4.60175e-06 0.0615303 -6.69058e-07 10.375 10.625 1.73847e+06
10.75 4.26332e-05 0.0631678 1.63221e-05 10.625 10.875 1.05552e+06
11.00 0.000404671 0.0611653 0.000189833 10.875 11.125 590603
11.25 0.0026198 0.0612853 0.00117812 11.125 11.375 324452
11.50 0.0126132 0.0627399 0.00377028 11.375 11.625 178226
11.75 0.0460102 0.0606885 0.00757986 11.625 11.875 96370
12.00 0.136154 0.0585726 0.0176943 11.875 12.125 51104
12.25 0.314219 0.0485854 0.0343704 12.125 12.375 26176
12.50 0.580335 0.0901447 0.0689349 12.375 12.625 13201
12.75 0.806992 0.0849618 0.0975567 12.625 12.875 6150
13.00 0.939585 0.0263032 0.0740355 12.875 13.125 2698
13.25 0.97019 0.0062809 0.0281082 13.125 13.375 1107
13.50 0.972705 0.00734514 0.00992554 13.375 13.625 403
13.75 0.983333 0.0166667 0 13.625 13.875 120
14.00 1 0 0 13.875 14.125 20
14.25 1 0 0 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
