#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.024167 0.0626096 0.024167 8.625 8.875 28510
9.00 0.0317483 0.0867211 0.0317483 8.875 9.125 49861
9.25 0.0233804 0.0718888 0.0233763 9.125 9.375 239773
9.50 0.0192703 0.0595452 0.0192354 9.375 9.625 918462
9.75 0.023594 0.0714965 0.0232626 9.625 9.875 2.61338e+06
10.00 0.0186864 0.0622338 0.0183317 9.875 10.125 3.69922e+06
10.25 0.0159528 0.0552763 0.0153428 10.125 10.375 2.65953e+06
10.50 0.0143367 0.0508525 0.0123201 10.375 10.625 1.6697e+06
10.75 0.0157516 0.0510992 0.00859991 10.625 10.875 1.03691e+06
11.00 0.0202948 0.0516906 0.0034612 10.875 11.125 633168
11.25 0.0336449 0.0464044 -0.00504421 11.125 11.375 367485
11.50 0.0700547 0.041947 -0.00729899 11.375 11.625 214047
11.75 0.151444 0.0402556 -0.000738665 11.625 11.875 123729
12.00 0.295344 0.0316381 0.0113218 11.875 12.125 71327
12.25 0.510255 0.0230621 0.032073 12.125 12.375 40762
12.50 0.729323 0.0288757 0.0609266 12.375 12.625 22706
12.75 0.877668 0.0293524 0.0620605 12.625 12.875 12695
13.00 0.946483 0.013755 0.0380739 12.875 13.125 6895
13.25 0.967742 0.00740635 0.0182926 13.125 13.375 3565
13.50 0.971808 0.0115811 0.0095225 13.375 13.625 1809
13.75 0.971132 0.0160478 0.00238162 13.625 13.875 866
14.00 0.98615 0.00277007 0.0110804 13.875 14.125 361
14.25 0.985294 0.0147059 0.00735295 14.125 14.375 136
14.50 0.970588 0.0294118 0 14.375 14.625 34
14.75 1 0 0 14.625 14.875 5
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
