#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0617615 0 8.625 8.875 87595
9.00 0 0.0979912 0 8.875 9.125 150187
9.25 0 0.0849086 0 9.125 9.375 623482
9.50 3.24383e-06 0.061181 4.63405e-07 9.375 9.625 2.15794e+06
9.75 3.66183e-05 0.0717743 1.44182e-05 9.625 9.875 4.36941e+06
10.00 2.52434e-05 0.063479 7.6866e-06 9.875 10.125 4.1595e+06
10.25 6.14179e-06 0.0604272 3.71582e-07 10.125 10.375 2.76792e+06
10.50 5.20784e-06 0.0629631 1.71278e-06 10.375 10.625 1.72816e+06
10.75 6.70025e-05 0.0641044 3.64924e-05 10.625 10.875 1.04474e+06
11.00 0.000539735 0.0609804 0.000258475 10.875 11.125 581767
11.25 0.00311918 0.0603655 0.00122514 11.125 11.375 318353
11.50 0.0141221 0.0612071 0.00377268 11.375 11.625 173841
11.75 0.0483442 0.0578807 0.00757708 11.625 11.875 93641
12.00 0.135691 0.0611166 0.0178609 11.875 12.125 49178
12.25 0.30284 0.0549079 0.0354937 12.125 12.375 25033
12.50 0.554696 0.0824504 0.0602971 12.375 12.625 12414
12.75 0.777527 0.096735 0.094887 12.625 12.875 5758
13.00 0.910121 0.0493927 0.0819901 12.875 13.125 2470
13.25 0.967904 0.00902706 0.047221 13.125 13.375 997
13.50 0.979769 0.00278932 0.0146526 13.375 13.625 346
13.75 0.979167 0.0104166 0.0104167 13.625 13.875 96
14.00 1 0 0 13.875 14.125 17
14.25 1 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
