#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0677433 0 8.625 8.875 47370
9.00 0 0.103408 0 8.875 9.125 84597
9.25 7.63545e-06 0.0906888 2.54515e-06 9.125 9.375 392904
9.50 1.17171e-05 0.0638025 4.55666e-06 9.375 9.625 1.53621e+06
9.75 8.68766e-05 0.0756223 2.67726e-05 9.625 9.875 3.66036e+06
10.00 6.61525e-05 0.0660244 3.48876e-05 9.875 10.125 4.12683e+06
10.25 1.02703e-05 0.0605864 3.18256e-06 10.125 10.375 2.82368e+06
10.50 3.98039e-06 0.0596081 -1.72222e-06 10.375 10.625 1.75862e+06
10.75 1.56227e-05 0.0625095 -6.05712e-06 10.625 10.875 1.08816e+06
11.00 0.000118807 0.0610867 -7.07294e-05 10.875 11.125 631278
11.25 0.0011826 0.0614278 -0.0005939 11.125 11.375 355994
11.50 0.00936018 0.0560573 -0.00134535 11.375 11.625 200744
11.75 0.0462043 0.0582793 0.00387843 11.625 11.875 112154
12.00 0.15895 0.0597237 0.0240103 11.875 12.125 62315
12.25 0.424425 0.0455804 0.0386547 12.125 12.375 33490
12.50 0.746469 0.0820699 0.0963028 12.375 12.625 17986
12.75 0.925416 0.0368044 0.088186 12.625 12.875 9077
13.00 0.972816 0.00244546 0.0361668 12.875 13.125 4488
13.25 0.974013 0.0024628 0.00447768 13.125 13.375 2078
13.50 0.974537 0.00462967 0.00337207 13.375 13.625 864
13.75 0.98471 0 0.0061819 13.625 13.875 327
14.00 0.95283 0.0188679 0 13.875 14.125 106
14.25 1 0 0 14.125 14.375 18
14.50 1 0 0 14.375 14.625 2
14.75 1 0 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
