#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0613702 0 8.625 8.875 101841
9.00 5.7926e-06 0.0996791 5.7926e-06 8.875 9.125 172634
9.25 1.43705e-06 0.0894362 0 9.125 9.375 695870
9.50 8.59351e-07 0.0620701 0 9.375 9.625 2.32734e+06
9.75 2.03366e-05 0.0697295 3.97871e-06 9.625 9.875 4.52386e+06
10.00 1.81831e-05 0.0645517 3.39736e-06 9.875 10.125 4.12472e+06
10.25 9.92117e-06 0.0602145 2.56608e-06 10.125 10.375 2.72145e+06
10.50 2.00005e-05 0.0624965 1.58082e-05 10.375 10.625 1.69996e+06
10.75 0.000180012 0.0652106 0.000134171 10.625 10.875 1.0166e+06
11.00 0.00107827 0.0644933 0.000708977 10.875 11.125 560158
11.25 0.00497405 0.0614936 0.0025012 11.125 11.375 304782
11.50 0.0178115 0.06084 0.00641509 11.375 11.625 164051
11.75 0.0533845 0.0573986 0.0129193 11.625 11.875 87235
12.00 0.133841 0.0626847 0.0209938 11.875 12.125 45061
12.25 0.284035 0.0573205 0.0398129 12.125 12.375 22543
12.50 0.503476 0.0790155 0.0544401 12.375 12.625 10787
12.75 0.730431 0.0859495 0.0887713 12.625 12.875 4893
13.00 0.880893 0.0585307 0.104218 12.875 13.125 2015
13.25 0.939394 0.027668 0.0711462 13.125 13.375 759
13.50 0.971888 0.00778729 0.0243069 13.375 13.625 249
13.75 0.983607 0 0.0163935 13.625 13.875 61
14.00 1 0 0 13.875 14.125 6
14.25 1 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
