#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0287862 0.0632445 0.0287862 8.625 8.875 28208
9.00 0.0371159 0.0828929 0.0370757 8.875 9.125 49763
9.25 0.0285058 0.0742058 0.0285058 9.125 9.375 235952
9.50 0.022848 0.055501 0.0228168 9.375 9.625 896489
9.75 0.0277651 0.0712551 0.0274068 9.625 9.875 2.54506e+06
10.00 0.0223362 0.0576573 0.0218382 9.875 10.125 3.66055e+06
10.25 0.0195558 0.0545577 0.0185025 10.125 10.375 2.64187e+06
10.50 0.0176645 0.0492614 0.0146085 10.375 10.625 1.66084e+06
10.75 0.0187993 0.0473098 0.00965255 10.625 10.875 1.03126e+06
11.00 0.0248681 0.046405 0.00302022 10.875 11.125 631131
11.25 0.0409951 0.0410756 -0.00515584 11.125 11.375 366922
11.50 0.0817373 0.0385538 -0.00577177 11.375 11.625 214174
11.75 0.165817 0.0356479 -0.000105351 11.625 11.875 123956
12.00 0.309138 0.0285267 0.0136758 11.875 12.125 71612
12.25 0.509454 0.0208766 0.0323985 12.125 12.375 41040
12.50 0.713868 0.0279434 0.0528748 12.375 12.625 22909
12.75 0.861801 0.0260652 0.0615509 12.625 12.875 12851
13.00 0.939104 0.016511 0.0466592 12.875 13.125 7012
13.25 0.967469 0.00589043 0.028331 13.125 13.375 3658
13.50 0.974054 0.00850725 0.0158337 13.375 13.625 1850
13.75 0.982437 0.00548846 0.010977 13.625 13.875 911
14.00 0.979058 0.0103604 0.00544286 13.875 14.125 382
14.25 0.980263 0.00657892 0.0131579 14.125 14.375 152
14.50 1 0 0.0322581 14.375 14.625 31
14.75 1 0 0 14.625 14.875 8
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
