#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0494017 0.0609083 0.0494017 8.625 8.875 26072
9.00 0.0694644 0.0844693 0.069443 8.875 9.125 46585
9.25 0.0564586 0.0775 0.0564084 9.125 9.375 219329
9.50 0.0401855 0.0573108 0.0396798 9.375 9.625 802851
9.75 0.0543443 0.075104 0.0511595 9.625 9.875 2.2388e+06
10.00 0.044006 0.0641797 0.0372995 9.875 10.125 3.45148e+06
10.25 0.0399788 0.0573575 0.0276296 10.125 10.375 2.54697e+06
10.50 0.0399032 0.0512192 0.0185818 10.375 10.625 1.61e+06
10.75 0.0478905 0.0442385 0.0103263 10.625 10.875 1.00026e+06
11.00 0.0684667 0.0387479 0.00219951 10.875 11.125 616723
11.25 0.101024 0.0333496 -0.00193382 11.125 11.375 363331
11.50 0.155399 0.028618 0.00113508 11.375 11.625 213406
11.75 0.240929 0.0201472 0.0105896 11.625 11.875 124825
12.00 0.35862 0.0188467 0.0179421 11.875 12.125 72659
12.25 0.502245 0.0184768 0.0343451 12.125 12.375 41880
12.50 0.652088 0.0283728 0.0520795 12.375 12.625 23802
12.75 0.784194 0.0306367 0.0579659 12.625 12.875 13628
13.00 0.875182 0.0253644 0.0582362 12.875 13.125 7547
13.25 0.92979 0.0143697 0.048668 13.125 13.375 4102
13.50 0.965469 0.00507802 0.0341425 13.375 13.625 2143
13.75 0.981308 0.00266898 0.0344898 13.625 13.875 1070
14.00 0.982107 0.00795227 0.029821 13.875 14.125 503
14.25 0.99537 0 0.0277778 14.125 14.375 216
14.50 1 0 0.0408163 14.375 14.625 49
14.75 1 0 0.047619 14.625 14.875 21
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
