#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0598163 0 8.625 8.875 98184
9.00 1.19735e-05 0.100475 1.19735e-05 8.875 9.125 167036
9.25 1.4778e-06 0.0882736 0 9.125 9.375 676680
9.50 2.627e-06 0.0619071 8.75668e-07 9.375 9.625 2.28397e+06
9.75 2.29569e-05 0.068855 4.01181e-06 9.625 9.875 4.48667e+06
10.00 2.08012e-05 0.0639651 5.56152e-06 9.875 10.125 4.13437e+06
10.25 8.0438e-06 0.0606243 1.11571e-06 10.125 10.375 2.73502e+06
10.50 1.40511e-05 0.0627477 8.84158e-06 10.375 10.625 1.70805e+06
10.75 0.000145452 0.063349 0.000103904 10.625 10.875 1.02439e+06
11.00 0.00089566 0.0638647 0.000582577 10.875 11.125 566063
11.25 0.0044187 0.0628649 0.00220229 11.125 11.375 308462
11.50 0.0169088 0.0610644 0.00624471 11.375 11.625 166836
11.75 0.0519438 0.0573191 0.0125071 11.625 11.875 88923
12.00 0.134789 0.0615022 0.0214472 11.875 12.125 46020
12.25 0.285671 0.0567131 0.0371366 12.125 12.375 23191
12.50 0.513281 0.0812599 0.0583213 12.375 12.625 11181
12.75 0.737877 0.0959755 0.0865743 12.625 12.875 5135
13.00 0.885539 0.0574659 0.0796043 12.875 13.125 2123
13.25 0.948403 0.022113 0.0589681 13.125 13.375 814
13.50 0.963235 0.00735289 0.0147059 13.375 13.625 272
13.75 0.986111 0 0 13.625 13.875 72
14.00 1 0 0 13.875 14.125 7
14.25 1 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
