#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0758866 0 8.625 8.875 32061
9.00 1.71338e-05 0.108903 0 8.875 9.125 58364
9.25 0 0.0928019 0 9.125 9.375 280339
9.50 1.63663e-05 0.0699435 -8.61413e-07 9.375 9.625 1.16092e+06
9.75 0.000148723 0.0801345 5.7322e-06 9.625 9.875 3.14006e+06
10.00 9.99355e-05 0.072726 1.51728e-05 9.875 10.125 3.95255e+06
10.25 2.02553e-05 0.0668894 -1.15877e-05 10.125 10.375 2.7647e+06
10.50 1.04238e-05 0.0626824 -2.84811e-05 10.375 10.625 1.72681e+06
10.75 4.75954e-05 0.06335 -0.000230733 10.625 10.875 1.07153e+06
11.00 0.000431394 0.0640032 -0.00132854 10.875 11.125 639787
11.25 0.00307935 0.0631827 -0.00460219 11.125 11.375 367285
11.50 0.0182959 0.0572305 -0.00680348 11.375 11.625 210266
11.75 0.0726781 0.056438 -0.00276939 11.625 11.875 120160
12.00 0.218322 0.0523683 0.0175387 11.875 12.125 67895
12.25 0.491844 0.0414263 0.0401741 12.125 12.375 38008
12.50 0.784679 0.0543655 0.0919386 12.375 12.625 20899
12.75 0.931457 0.0273255 0.0785995 12.625 12.875 11190
13.00 0.965559 0.00479484 0.0248283 12.875 13.125 5807
13.25 0.972579 0.00376064 0.00429732 13.125 13.375 2881
13.50 0.969219 0.00661159 0.00315589 13.375 13.625 1332
13.75 0.976974 0.00490439 0.00502652 13.625 13.875 608
14.00 0.995434 0 0.0136986 13.875 14.125 219
14.25 0.967213 0.0327869 0.0163934 14.125 14.375 61
14.50 0.909091 0.0909091 0 14.375 14.625 11
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
