#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0751207 0.0611291 0.0687664 8.625 8.875 32734
9.00 0.118503 0.102396 0.108093 8.875 9.125 53889
9.25 0.105602 0.100151 0.0952461 9.125 9.375 232629
9.50 0.0629982 0.0641336 0.0497702 9.375 9.625 756577
9.75 0.103741 0.0902546 0.0590083 9.625 9.875 2.01082e+06
10.00 0.0923787 0.0678584 0.0390186 9.875 10.125 3.1529e+06
10.25 0.093675 0.0569461 0.0303724 10.125 10.375 2.41112e+06
10.50 0.105473 0.0488422 0.0265984 10.375 10.625 1.53949e+06
10.75 0.130113 0.0435113 0.0240461 10.625 10.875 957963
11.00 0.167086 0.0359101 0.020328 10.875 11.125 593007
11.25 0.208884 0.0272469 0.0197037 11.125 11.375 355202
11.50 0.262389 0.0235085 0.0216405 11.375 11.625 210409
11.75 0.328552 0.0157535 0.0250249 11.625 11.875 124376
12.00 0.408208 0.0195675 0.0302891 11.875 12.125 72828
12.25 0.492259 0.0303373 0.0371474 12.125 12.375 42309
12.50 0.591939 0.0434369 0.0477403 12.375 12.625 24587
12.75 0.68495 0.0454719 0.0564348 12.625 12.875 14312
13.00 0.766529 0.0469754 0.0650623 12.875 13.125 7971
13.25 0.825055 0.0444903 0.0687417 13.125 13.375 4510
13.50 0.888333 0.0369516 0.0601619 13.375 13.625 2400
13.75 0.918059 0.0228797 0.0587584 13.625 13.875 1257
14.00 0.961353 0.0160303 0.0449539 13.875 14.125 621
14.25 0.969492 0.0135593 0.0375187 14.125 14.375 295
14.50 0.971963 0.00934577 0.0373832 14.375 14.625 107
14.75 1 0 0.0243902 14.625 14.875 41
15.00 1 0 0 14.875 15.125 4
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
