#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0407039 0.0570376 0.0407039 8.625 8.875 26877
9.00 0.055544 0.0822758 0.055544 8.875 9.125 48070
9.25 0.0440776 0.0748115 0.0440555 9.125 9.375 226850
9.50 0.0345989 0.0570261 0.0344629 9.375 9.625 838090
9.75 0.0424194 0.0728728 0.0413761 9.625 9.875 2.34935e+06
10.00 0.034352 0.0589156 0.0317548 9.875 10.125 3.5384e+06
10.25 0.03106 0.0543565 0.0255625 10.125 10.375 2.58574e+06
10.50 0.0293666 0.0490405 0.0180519 10.375 10.625 1.63084e+06
10.75 0.0333323 0.0465859 0.0109089 10.625 10.875 1.01325e+06
11.00 0.0466839 0.0435806 0.00229075 10.875 11.125 622977
11.25 0.0729905 0.0344678 -0.00498737 11.125 11.375 364979
11.50 0.123697 0.0299419 -0.00197618 11.375 11.625 213829
11.75 0.208104 0.0272038 0.00483173 11.625 11.875 124457
12.00 0.339148 0.0220787 0.0165006 11.875 12.125 72343
12.25 0.507206 0.0182428 0.0316017 12.125 12.375 41699
12.50 0.681059 0.0205814 0.0552512 12.375 12.625 23462
12.75 0.819709 0.0229412 0.0650616 12.625 12.875 13334
13.00 0.907768 0.0158105 0.0551361 12.875 13.125 7351
13.25 0.952069 0.00581008 0.0406957 13.125 13.375 3964
13.50 0.975916 0.00195146 0.0303133 13.375 13.625 1993
13.75 0.980601 0.00381929 0.0289572 13.625 13.875 1031
14.00 0.980088 0.0087508 0.0177825 13.875 14.125 452
14.25 0.984375 0.00520831 0.0208333 14.125 14.375 192
14.50 0.975 0.025 0.025 14.375 14.625 40
14.75 1 0 0.0666667 14.625 14.875 15
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
