#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0280096 0.0628448 0.0280096 8.625 8.875 28276
9.00 0.0352449 0.0857979 0.0351847 8.875 9.125 49908
9.25 0.0277792 0.0758944 0.027775 9.125 9.375 237264
9.50 0.0218307 0.057194 0.0217941 9.375 9.625 903592
9.75 0.0262334 0.0711867 0.0258793 9.625 9.875 2.56703e+06
10.00 0.0210558 0.0590091 0.0206154 9.875 10.125 3.67376e+06
10.25 0.0183505 0.0543424 0.0174725 10.125 10.375 2.64755e+06
10.50 0.0165761 0.0497933 0.0139146 10.375 10.625 1.66402e+06
10.75 0.0176161 0.0486103 0.00946964 10.625 10.875 1.03303e+06
11.00 0.0233795 0.0480936 0.00312902 10.875 11.125 631792
11.25 0.0384962 0.0425209 -0.00585344 11.125 11.375 367049
11.50 0.0772107 0.0399077 -0.00671494 11.375 11.625 214206
11.75 0.161055 0.0369204 0.000271127 11.625 11.875 123908
12.00 0.3041 0.029656 0.0134043 11.875 12.125 71460
12.25 0.509308 0.0221547 0.032039 12.125 12.375 40987
12.50 0.720289 0.0271253 0.0541891 12.375 12.625 22820
12.75 0.867228 0.0272213 0.0622835 12.625 12.875 12819
13.00 0.944325 0.0108107 0.0466437 12.875 13.125 6969
13.25 0.968381 0.00517184 0.0239361 13.125 13.375 3637
13.50 0.971585 0.010929 0.0111017 13.375 13.625 1830
13.75 0.978842 0.00761414 0.0124364 13.625 13.875 898
14.00 0.978667 0.00800002 0.00266665 13.875 14.125 375
14.25 0.986111 0.0138889 0 14.125 14.375 144
14.50 1 0 0 14.375 14.625 32
14.75 1 0 0 14.625 14.875 7
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
