#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00471291 0.0711915 0.00471291 8.625 8.875 30130
9.00 0.00669807 0.104317 0.00667967 8.875 9.125 54344
9.25 0.00499666 0.0957116 0.00499281 9.125 9.375 259373
9.50 0.00389703 0.0736833 0.00387157 9.375 9.625 1.06029e+06
9.75 0.00398813 0.0797561 0.00381814 9.625 9.875 2.95903e+06
10.00 0.00305652 0.0685967 0.00294502 9.875 10.125 3.87434e+06
10.25 0.00266247 0.0644038 0.00260533 10.125 10.375 2.73205e+06
10.50 0.00241473 0.0633784 0.00230016 10.375 10.625 1.7091e+06
10.75 0.00247029 0.063864 0.00163602 10.625 10.875 1.06141e+06
11.00 0.00321798 0.0644255 -0.000252876 10.875 11.125 639531
11.25 0.00794974 0.0603094 -0.00539095 11.125 11.375 368188
11.50 0.0287999 0.0546276 -0.0100813 11.375 11.625 212119
11.75 0.0912611 0.0536005 -0.000882231 11.625 11.875 121903
12.00 0.241218 0.0468304 0.0127976 11.875 12.125 69232
12.25 0.501829 0.0310069 0.0360863 12.125 12.375 39097
12.50 0.771396 0.0451456 0.0841819 12.375 12.625 21640
12.75 0.918073 0.0277085 0.0687255 12.625 12.875 11791
13.00 0.963401 0.00670749 0.0274099 12.875 13.125 6175
13.25 0.969939 0.00478077 0.0107753 13.125 13.375 3127
13.50 0.975674 0.00590503 0.00599694 13.375 13.625 1521
13.75 0.972384 0.0130814 0.00158083 13.625 13.875 688
14.00 0.976562 0.0078125 0.00390625 13.875 14.125 256
14.25 0.977528 0.011236 0.011236 14.125 14.375 89
14.50 1 0 0 14.375 14.625 16
14.75 1 0 0 14.625 14.875 2
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
