#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0690627 0 8.625 8.875 38342
9.00 0 0.106838 0 8.875 9.125 68543
9.25 3.05011e-06 0.0943003 3.05011e-06 9.125 9.375 327857
9.50 1.65192e-05 0.0692584 4.50524e-06 9.375 9.625 1.33178e+06
9.75 0.000119204 0.0788004 1.53431e-05 9.625 9.875 3.38914e+06
10.00 7.19129e-05 0.0674305 1.60626e-05 9.875 10.125 4.04656e+06
10.25 1.10659e-05 0.0612841 -6.9877e-07 10.125 10.375 2.80141e+06
10.50 2.86302e-06 0.0610077 -5.74255e-06 10.375 10.625 1.74641e+06
10.75 3.04668e-05 0.0620092 -2.29252e-05 10.625 10.875 1.08315e+06
11.00 0.000183334 0.0612363 -0.00028446 10.875 11.125 638180
11.25 0.00171862 0.059983 -0.00137711 11.125 11.375 363081
11.50 0.0121414 0.056691 -0.000837354 11.375 11.625 206648
11.75 0.0564998 0.0556057 0.00321072 11.625 11.875 116850
12.00 0.186983 0.0577804 0.0222984 11.875 12.125 65530
12.25 0.465328 0.0494323 0.0385954 12.125 12.375 36110
12.50 0.778274 0.0799456 0.0984272 12.375 12.625 19700
12.75 0.938114 0.0264216 0.0810416 12.625 12.875 10180
13.00 0.967754 0.00228029 0.0290887 12.875 13.125 5210
13.25 0.972702 0.0028494 0.00726765 13.125 13.375 2491
13.50 0.973498 0.00351328 0.00441694 13.375 13.625 1132
13.75 0.981941 0.00451469 0.00451463 13.625 13.875 443
14.00 0.982659 0.00578034 0.0115607 13.875 14.125 173
14.25 0.96875 0.03125 0 14.125 14.375 32
14.50 1 0 0 14.375 14.625 5
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
