#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.126899 0.0964847 0.09262 8.625 8.875 37778
9.00 0.169777 0.117151 0.120102 8.875 9.125 61681
9.25 0.146644 0.115648 0.0995273 9.125 9.375 254091
9.50 0.103535 0.0787627 0.0625788 9.375 9.625 758659
9.75 0.165516 0.0918165 0.0575962 9.625 9.875 1.92647e+06
10.00 0.158221 0.066018 0.0519086 9.875 10.125 3.00623e+06
10.25 0.161328 0.0539527 0.0464791 10.125 10.375 2.32566e+06
10.50 0.177521 0.0451057 0.0436563 10.375 10.625 1.48891e+06
10.75 0.202277 0.0345483 0.0421968 10.625 10.875 926363
11.00 0.2398 0.0260798 0.0437262 10.875 11.125 573527
11.25 0.281041 0.0208035 0.0471876 11.125 11.375 346857
11.50 0.328901 0.0187865 0.045799 11.375 11.625 206749
11.75 0.378974 0.0130407 0.0479001 11.625 11.875 122573
12.00 0.438783 0.0239895 0.0419832 11.875 12.125 72088
12.25 0.514035 0.0389888 0.0357807 12.125 12.375 42073
12.50 0.601659 0.0658323 0.0344439 12.375 12.625 24710
12.75 0.677787 0.0931658 0.0426471 12.625 12.875 14388
13.00 0.74721 0.0997049 0.0594296 12.875 13.125 8153
13.25 0.805653 0.0987832 0.0687639 13.125 13.375 4564
13.50 0.872408 0.0812613 0.0742997 13.375 13.625 2508
13.75 0.916726 0.0570726 0.0697802 13.625 13.875 1393
14.00 0.944606 0.0361628 0.0762632 13.875 14.125 686
14.25 0.971671 0.016965 0.0682623 14.125 14.375 353
14.50 0.992593 0.00740743 0.0746821 14.375 14.625 135
14.75 0.967213 0.0163935 0.0491803 14.625 14.875 61
15.00 1 0 0 14.875 15.125 7
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
