#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00783378 0.0744377 0.00783378 8.625 8.875 29743
9.00 0.0107944 0.0978243 0.0107757 8.875 9.125 53361
9.25 0.00713501 0.0831921 0.00713109 9.125 9.375 254940
9.50 0.00618321 0.0690182 0.00615123 9.375 9.625 1.03199e+06
9.75 0.0071728 0.081688 0.00697045 9.625 9.875 2.90096e+06
10.00 0.00557612 0.0716098 0.00541496 9.875 10.125 3.8473e+06
10.25 0.00463229 0.0650321 0.00454409 10.125 10.375 2.72155e+06
10.50 0.00409796 0.0613022 0.00394067 10.375 10.625 1.70329e+06
10.75 0.00410354 0.0615849 0.00307668 10.625 10.875 1.05762e+06
11.00 0.0052542 0.0622885 0.000378436 10.875 11.125 638918
11.25 0.0110313 0.0592234 -0.00556898 11.125 11.375 368316
11.50 0.0341783 0.0530279 -0.00999948 11.375 11.625 212474
11.75 0.0996577 0.0521484 0 11.625 11.875 122419
12.00 0.250233 0.044957 0.0127859 11.875 12.125 69623
12.25 0.504932 0.0298243 0.0360854 12.125 12.375 39439
12.50 0.764647 0.0437086 0.0799104 12.375 12.625 21899
12.75 0.913734 0.0290514 0.0667772 12.625 12.875 11963
13.00 0.961783 0.00828022 0.0274723 12.875 13.125 6280
13.25 0.967422 0.00746208 0.0102788 13.125 13.375 3223
13.50 0.973599 0.00972313 0.00310558 13.375 13.625 1553
13.75 0.968661 0.0156472 0.00137788 13.625 13.875 702
14.00 0.982206 0.0106761 0.00711745 13.875 14.125 281
14.25 0.989899 0.010101 0.010101 14.125 14.375 99
14.50 1 0 0 14.375 14.625 18
14.75 1 0 0 14.625 14.875 3
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
