#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 9.21667e-06 0 8.625 8.875 216998
9.00 0 3.7428e-05 0 8.875 9.125 347334
9.25 9.24041e-06 0.000350296 9.24041e-06 9.125 9.375 1.19042e+06
9.50 0.000102781 0.00178163 0.00010039 9.375 9.625 3.34693e+06
9.75 0.000252212 0.00402025 0.00024498 9.625 9.875 4.56363e+06
10.00 0.000391288 0.0073305 0.000377217 9.875 10.125 3.41181e+06
10.25 0.000785708 0.0113273 0.000754696 10.125 10.375 2.01602e+06
10.50 0.00100947 0.0139346 0.00096637 10.375 10.625 1.13921e+06
10.75 0.00142456 0.0166261 0.00134598 10.625 10.875 593868
11.00 0.0018525 0.0191634 0.00170314 10.875 11.125 301215
11.25 0.00282038 0.0226724 0.00256626 11.125 11.375 145725
11.50 0.00491211 0.0255975 0.00446671 11.375 11.625 67588
11.75 0.00641428 0.0283606 0.00561834 11.625 11.875 30245
12.00 0.00882283 0.0283732 0.00699511 11.875 12.125 12581
12.25 0.00974093 0.028601 0.00663019 12.125 12.375 4825
12.50 0.0124456 0.0304916 0.00933029 12.375 12.625 1607
12.75 0.0194384 0.0172786 0.0151188 12.625 12.875 463
13.00 0.00854701 0.025641 0 12.875 13.125 117
13.25 0.0454545 0 0.0454545 13.125 13.375 22
13.50 0 0 0 13.375 13.625 1
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
