#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 5.60922e-05 0 8.625 8.875 178278
9.00 3.45623e-06 0.000490784 3.45623e-06 8.875 9.125 289333
9.25 9.65726e-06 0.0024993 9.65726e-06 9.125 9.375 1.03549e+06
9.50 0.000124789 0.0092561 0.000122484 9.375 9.625 3.03713e+06
9.75 0.000365546 0.017083 0.00035502 9.625 9.875 4.8448e+06
10.00 0.000519475 0.0226377 0.000500991 9.875 10.125 3.78844e+06
10.25 0.00115769 0.0283782 0.0011196 10.125 10.375 2.35383e+06
10.50 0.00191181 0.0346523 0.00182019 10.375 10.625 1.42378e+06
10.75 0.00274775 0.0358789 0.00250691 10.625 10.875 789372
11.00 0.00410828 0.0403921 0.00367555 10.875 11.125 416719
11.25 0.00697006 0.0467268 0.00613929 11.125 11.375 214202
11.50 0.0113905 0.0528212 0.00987229 11.375 11.625 106580
11.75 0.0168113 0.0594078 0.0128674 11.625 11.875 51751
12.00 0.0252498 0.0633767 0.018072 11.875 12.125 24119
12.25 0.0364518 0.0655732 0.0250055 12.125 12.375 10315
12.50 0.0449803 0.0593796 0.0259636 12.375 12.625 4313
12.75 0.0444596 0.0642955 0.0239398 12.625 12.875 1462
13.00 0.0584795 0.0487329 0.0350877 12.875 13.125 513
13.25 0.0608696 0.0521739 0.0347826 13.125 13.375 115
13.50 0 0.037037 0 13.375 13.625 29
13.75 0 0 0 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
