#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000152133 0 8.625 8.875 157757
9.00 0 0.000866786 0 8.875 9.125 258426
9.25 7.36097e-06 0.00402855 7.36097e-06 9.125 9.375 950962
9.50 9.85359e-05 0.0139418 9.67888e-05 9.375 9.625 2.8619e+06
9.75 0.000332396 0.0247989 0.000323915 9.625 9.875 4.8346e+06
10.00 0.000463549 0.0312207 0.000448954 9.875 10.125 3.90682e+06
10.25 0.00106669 0.038628 0.00103092 10.125 10.375 2.47589e+06
10.50 0.00194681 0.0427169 0.00187434 10.375 10.625 1.52352e+06
10.75 0.00301366 0.0468256 0.00280881 10.625 10.875 866719
11.00 0.00481361 0.0496981 0.00431075 10.875 11.125 462439
11.25 0.00821978 0.0581827 0.0070339 11.125 11.375 242464
11.50 0.0139731 0.0677964 0.011494 11.375 11.625 124024
11.75 0.0220593 0.0736971 0.0160898 11.625 11.875 62060
12.00 0.0347347 0.0803895 0.0242169 11.875 12.125 29970
12.25 0.048639 0.0807028 0.0284114 12.125 12.375 13446
12.50 0.0586137 0.0766915 0.0285372 12.375 12.625 5886
12.75 0.0826702 0.0682148 0.0402299 12.625 12.875 2262
13.00 0.0536649 0.0826391 0.0209424 12.875 13.125 764
13.25 0.0649351 0.0606061 0.038961 13.125 13.375 231
13.50 0.103448 0.0517241 0.0517241 13.375 13.625 58
13.75 0 0 0 13.625 13.875 4
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
