#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00823791 0.00659033 0.00804569 8.625 8.875 36417
9.00 0.0292793 0.0186713 0.0282993 8.875 9.125 58164
9.25 0.0547981 0.0442224 0.0518182 9.125 9.375 243293
9.50 0.0573546 0.0746861 0.0533433 9.375 9.625 762083
9.75 0.0604658 0.144525 0.0519344 9.625 9.875 1.99253e+06
10.00 0.0580527 0.178759 0.043187 9.875 10.125 3.12005e+06
10.25 0.050749 0.177102 0.0275679 10.125 10.375 2.39361e+06
10.50 0.0459235 0.157237 0.0148221 10.375 10.625 1.53035e+06
10.75 0.0478439 0.150287 0.00459905 10.625 10.875 952118
11.00 0.058467 0.146365 -0.00276239 10.875 11.125 589700
11.25 0.0798801 0.147135 -0.00770013 11.125 11.375 353843
11.50 0.122302 0.153757 -0.00492492 11.375 11.625 209865
11.75 0.192819 0.154225 -0.000338852 11.625 11.875 124184
12.00 0.312854 0.150364 0.00411022 11.875 12.125 72660
12.25 0.474357 0.136443 0.00274238 12.125 12.375 42331
12.50 0.591975 0.119074 0.0158319 12.375 12.625 24697
12.75 0.586993 0.144059 0.0311456 12.625 12.875 14392
13.00 0.502687 0.175151 0.0455693 12.875 13.125 8001
13.25 0.416794 0.175043 0.0455655 13.125 13.375 4573
13.50 0.337787 0.171992 0.055714 13.375 13.625 2395
13.75 0.266926 0.173105 0.0279812 13.625 13.875 1285
14.00 0.237342 0.137261 0.0532148 13.875 14.125 632
14.25 0.218241 0.130293 0.0456026 14.125 14.375 307
14.50 0.236842 0.0728924 0.0614035 14.375 14.625 114
14.75 0.142857 0.0714286 0.0476191 14.625 14.875 42
15.00 0.2 0.2 0 14.875 15.125 5
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
