#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.01542e-05 0 8.625 8.875 198470
9.00 6.30271e-06 0.000204838 6.30271e-06 8.875 9.125 317324
9.25 1.5316e-05 0.00117663 1.5316e-05 9.125 9.375 1.10995e+06
9.50 0.000126909 0.00491538 0.000124721 9.375 9.625 3.19914e+06
9.75 0.00034579 0.0096799 0.000338464 9.625 9.875 4.77747e+06
10.00 0.000500178 0.0144351 0.000488881 9.875 10.125 3.63071e+06
10.25 0.00111488 0.0205874 0.00106967 10.125 10.375 2.20651e+06
10.50 0.00164958 0.0244138 0.00157182 10.375 10.625 1.2979e+06
10.75 0.00222656 0.0273699 0.00208363 10.625 10.875 699285
11.00 0.00315242 0.0311062 0.00288095 10.875 11.125 361944
11.25 0.00501518 0.0359059 0.0045021 11.125 11.375 181848
11.50 0.00829379 0.0402261 0.00736736 11.375 11.625 87656
11.75 0.0125214 0.0456079 0.0105162 11.625 11.875 40890
12.00 0.0180746 0.0460542 0.0137778 11.875 12.125 18147
12.25 0.0244587 0.0509424 0.0169751 12.125 12.375 7482
12.50 0.0279448 0.0445959 0.0187478 12.375 12.625 2827
12.75 0.0315315 0.045045 0.018018 12.625 12.875 888
13.00 0.0286738 0.0322581 0.0215054 12.875 13.125 279
13.25 0.0377358 0.0566038 0.0188679 13.125 13.375 53
13.50 0 0 0 13.375 13.625 8
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
