#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.00207052 0 8.625 8.875 33808
9.00 0 0.00938415 0 8.875 9.125 61167
9.25 0 0.0257714 0 9.125 9.375 294978
9.50 9.01416e-06 0.0581938 2.4584e-06 9.375 9.625 1.2203e+06
9.75 0.000110132 0.104924 2.50571e-05 9.625 9.875 3.23249e+06
10.00 0.000209241 0.123715 5.93822e-05 9.875 10.125 3.99062e+06
10.25 0.000346531 0.126322 0.000246122 10.125 10.375 2.77897e+06
10.50 0.000552172 0.121688 0.00049744 10.375 10.625 1.73497e+06
10.75 0.000917065 0.112594 0.000812233 10.625 10.875 1.07626e+06
11.00 0.0018458 0.112513 0.00138877 10.875 11.125 639290
11.25 0.00418219 0.120896 0.00234879 11.125 11.375 366076
11.50 0.0104261 0.139154 0.00286621 11.375 11.625 209090
11.75 0.0290378 0.147116 0.00418642 11.625 11.875 119155
12.00 0.0800584 0.159132 0.00801975 11.875 12.125 67076
12.25 0.158609 0.146267 0.0208657 12.125 12.375 37293
12.50 0.19821 0.138497 0.0152244 12.375 12.625 20554
12.75 0.183515 0.1553 0.0235483 12.625 12.875 10822
13.00 0.168541 0.140338 0.0336518 12.875 13.125 5601
13.25 0.152087 0.13087 0.0367443 13.125 13.375 2755
13.50 0.153296 0.0998986 0.0435983 13.375 13.625 1259
13.75 0.120219 0.112933 0.0273224 13.625 13.875 549
14.00 0.154639 0.072165 0.0670103 13.875 14.125 194
14.25 0.12 0.06 0.04 14.125 14.375 50
14.50 0 0.222222 0 14.375 14.625 9
14.75 0 0.5 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
