#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000932409 0 8.625 8.875 56842
9.00 0 0.00534011 0 8.875 9.125 100747
9.25 0 0.0176702 0 9.125 9.375 454380
9.50 1.80604e-05 0.0437958 1.573e-05 9.375 9.625 1.71647e+06
9.75 0.000101161 0.0764269 7.49052e-05 9.625 9.875 3.88490e+06
10.00 0.000182307 0.0859517 0.000138171 9.875 10.125 4.16879e+06
10.25 0.000426687 0.0940354 0.000397672 10.125 10.375 2.82643e+06
10.50 0.000778057 0.0888048 0.000741433 10.375 10.625 1.7608e+06
10.75 0.00134808 0.0872517 0.00124044 10.625 10.875 1.08451e+06
11.00 0.00279456 0.0895817 0.00238649 10.875 11.125 620850
11.25 0.00634796 0.102855 0.00487457 11.125 11.375 347828
11.50 0.0144721 0.116899 0.00935541 11.375 11.625 194098
11.75 0.0327742 0.13014 0.0169695 11.625 11.875 107554
12.00 0.0694731 0.138048 0.0252391 11.875 12.125 58699
12.25 0.118972 0.131109 0.0318421 12.125 12.375 31310
12.50 0.140686 0.124015 0.0311875 12.375 12.625 16249
12.75 0.14615 0.134698 0.0359889 12.625 12.875 8156
13.00 0.124319 0.13681 0.0354586 12.875 13.125 3853
13.25 0.121053 0.117043 0.036935 13.125 13.375 1710
13.50 0.104197 0.089725 0.0419682 13.375 13.625 691
13.75 0.103175 0.103175 0.0357143 13.625 13.875 252
14.00 0.0677966 0.0677966 0.0338983 13.875 14.125 59
14.25 0.0909091 0.0909091 0 14.125 14.375 11
14.50 0 1 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
