#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.000175303 0.00406704 0.000175303 8.625 8.875 28522
9.00 0.000829007 0.014784 0.000829007 8.875 9.125 50663
9.25 0.00124276 0.03645 0.00124276 9.125 9.375 241399
9.50 0.000797212 0.0696635 0.000765109 9.375 9.625 934507
9.75 0.000767199 0.131066 0.000411028 9.625 9.875 2.66163e+06
10.00 0.000780589 0.150934 0.000238905 9.875 10.125 3.72539e+06
10.25 0.000715512 0.153314 0.000333624 10.125 10.375 2.67082e+06
10.50 0.000706957 0.142147 0.000273348 10.375 10.625 1.6762e+06
10.75 0.000931325 0.136544 5.68588e-05 10.625 10.875 1.04045e+06
11.00 0.00166491 0.135345 -0.00013059 10.875 11.125 634268
11.25 0.0036246 0.141898 -0.00129717 11.125 11.375 367765
11.50 0.00997532 0.149209 -0.00340832 11.375 11.625 213928
11.75 0.0328578 0.157943 -0.00569444 11.625 11.875 123593
12.00 0.105451 0.162918 -0.0044112 11.875 12.125 71028
12.25 0.230219 0.141463 0.00687601 12.125 12.375 40570
12.50 0.298866 0.147889 0.0136423 12.375 12.625 22572
12.75 0.256498 0.173835 0.0164848 12.625 12.875 12620
13.00 0.209573 0.159112 0.0272744 12.875 13.125 6790
13.25 0.195474 0.128398 0.0339463 13.125 13.375 3535
13.50 0.187607 0.100712 0.0426379 13.375 13.625 1759
13.75 0.16 0.100241 0.04 13.625 13.875 825
14.00 0.1875 0.0867857 0.0735399 13.875 14.125 352
14.25 0.149606 0.0551181 0.0551181 14.125 14.375 127
14.50 0.125 0.0625 0.09375 14.375 14.625 32
14.75 0 0.333333 0 14.625 14.875 3
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
