#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00766787 0.00687359 0.00751512 8.625 8.875 32734
9.00 0.0269443 0.0182783 0.0263505 8.875 9.125 53889
9.25 0.0497101 0.0458799 0.0480594 9.125 9.375 232629
9.50 0.0513074 0.0744392 0.0488965 9.375 9.625 756577
9.75 0.0539422 0.148006 0.0480769 9.625 9.875 2.01082e+06
10.00 0.0509194 0.180867 0.0402583 9.875 10.125 3.1529e+06
10.25 0.0435561 0.175881 0.0255856 10.125 10.375 2.41112e+06
10.50 0.0384412 0.15642 0.0146155 10.375 10.625 1.53949e+06
10.75 0.0394702 0.149851 0.0040362 10.625 10.875 957963
11.00 0.0482018 0.14777 -0.002997 10.875 11.125 593007
11.25 0.0675137 0.143853 -0.00928391 11.125 11.375 355202
11.50 0.106835 0.151266 -0.00572067 11.375 11.625 210409
11.75 0.174776 0.156032 -0.002828 11.625 11.875 124376
12.00 0.294749 0.150172 0.00234848 11.875 12.125 72828
12.25 0.459808 0.138987 0.00261748 12.125 12.375 42309
12.50 0.576768 0.1207 0.0159841 12.375 12.625 24587
12.75 0.565609 0.149096 0.0304176 12.625 12.875 14312
13.00 0.482499 0.178177 0.038083 12.875 13.125 7971
13.25 0.392239 0.178489 0.0446067 13.125 13.375 4510
13.50 0.317083 0.176004 0.047242 13.375 13.625 2400
13.75 0.26253 0.161009 0.0305425 13.625 13.875 1257
14.00 0.21256 0.145961 0.0386473 13.875 14.125 621
14.25 0.20678 0.125424 0.0503171 14.125 14.375 295
14.50 0.242991 0.0683301 0.0747664 14.375 14.625 107
14.75 0.121951 0.0731707 0.0487805 14.625 14.875 41
15.00 0.25 0.25 0 14.875 15.125 4
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
