#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0047759 0.00595151 0.0047759 8.625 8.875 27220
9.00 0.0172198 0.0177087 0.0171985 8.875 9.125 47039
9.25 0.0306164 0.0379699 0.0305563 9.125 9.375 216224
9.50 0.031626 0.0757264 0.0313343 9.375 9.625 764529
9.75 0.0314297 0.14617 0.0295305 9.625 9.875 2.10193e+06
10.00 0.0287719 0.174611 0.0252517 9.875 10.125 3.29443e+06
10.25 0.0238916 0.168262 0.0181746 10.125 10.375 2.47777e+06
10.50 0.019614 0.166491 0.0111017 10.375 10.625 1.57444e+06
10.75 0.0185341 0.150034 0.00369532 10.625 10.875 978845
11.00 0.022115 0.143801 -0.00357551 10.875 11.125 604974
11.25 0.0330039 0.149776 -0.00727272 11.125 11.375 359867
11.50 0.0589977 0.157278 -0.0105448 11.375 11.625 212076
11.75 0.1152 0.161798 -0.00962185 11.625 11.875 124852
12.00 0.230556 0.158189 -0.00270915 11.875 12.125 72720
12.25 0.399536 0.14266 0 12.125 12.375 42224
12.50 0.507341 0.131309 0.0143746 12.375 12.625 24315
12.75 0.479696 0.167519 0.0199561 12.625 12.875 13938
13.00 0.388507 0.185046 0.0369976 12.875 13.125 7848
13.25 0.3098 0.175224 0.0348645 13.125 13.375 4306
13.50 0.252385 0.161408 0.0262789 13.375 13.625 2306
13.75 0.208615 0.146115 0.0280357 13.625 13.875 1184
14.00 0.201835 0.113761 0.0477064 13.875 14.125 545
14.25 0.195402 0.0957854 0.0530946 14.125 14.375 261
14.50 0.173333 0.08 0.04 14.375 14.625 75
14.75 0.166667 0.0666667 0.0666667 14.625 14.875 30
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
