#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00456974 0.00552792 0.00456974 8.625 8.875 27135
9.00 0.0163735 0.0184255 0.0163521 8.875 9.125 46783
9.25 0.0292441 0.0373245 0.0291932 9.125 9.375 216078
9.50 0.0298437 0.0765878 0.0296351 9.375 9.625 767198
9.75 0.0295988 0.145533 0.0278772 9.625 9.875 2.11434e+06
10.00 0.0271863 0.172807 0.0241008 9.875 10.125 3.31104e+06
10.25 0.0225334 0.168428 0.0171667 10.125 10.375 2.4852e+06
10.50 0.0184538 0.164393 0.0108485 10.375 10.625 1.57789e+06
10.75 0.0173223 0.150183 0.00385502 10.625 10.875 981104
11.00 0.0205741 0.144602 -0.00364585 10.875 11.125 606247
11.25 0.0307194 0.150521 -0.00685872 11.125 11.375 360163
11.50 0.0558429 0.156921 -0.00998168 11.375 11.625 212274
11.75 0.111132 0.162712 -0.00958634 11.625 11.875 124797
12.00 0.226066 0.158607 -0.00351119 11.875 12.125 72762
12.25 0.394601 0.142766 0 12.125 12.375 42192
12.50 0.501523 0.131814 0.0137991 12.375 12.625 24290
12.75 0.471554 0.168196 0.0187767 12.625 12.875 13886
13.00 0.382162 0.184307 0.0363398 12.875 13.125 7837
13.25 0.301399 0.172969 0.033575 13.125 13.375 4290
13.50 0.247157 0.154504 0.0301837 13.375 13.625 2286
13.75 0.207131 0.141587 0.0304103 13.625 13.875 1178
14.00 0.196296 0.109259 0.0444444 13.875 14.125 540
14.25 0.195219 0.0916335 0.0552191 14.125 14.375 251
14.50 0.184211 0.0789474 0.0394737 14.375 14.625 76
14.75 0.142857 0.0714286 0.0714286 14.625 14.875 28
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
